PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2062;3210;-2;1;0
0;2;0;0;2062;1979;-2;2;1
0;3;0;0;234;1979;-2;3;2
0;4;0;0;234;1827;0;4;3
0;5;0;1827;234;152;-1;4;3
0;6;234;0;914;1979;1;3;2
0;7;1148;0;914;1979;2;3;2
0;8;0;1979;2062;733;-2;2;1
0;9;0;1979;1583;733;3;3;8
0;10;1583;1979;479;733;-1;3;8
0;11;0;2712;2062;498;-1;2;1
0;12;2062;0;673;3210;-2;1;0
0;13;2062;0;673;2156;4;2;12
0;14;2062;2156;673;830;-2;2;12
0;15;2062;2156;99;830;-1;3;14
0;16;2161;2156;500;830;5;3;14
0;17;2661;2156;74;830;-1;3;14
0;18;2062;2986;673;224;-1;2;12
0;19;2735;0;428;3210;-2;1;0
0;20;2735;0;428;2298;6;2;19
0;21;2735;2298;428;912;-1;2;19
0;22;3163;0;1939;3210;-2;1;0
0;23;3163;0;1939;498;-2;2;22
0;24;3163;0;1828;498;7;3;23
0;25;4991;0;111;498;-1;3;23
0;26;3163;498;1939;821;8;2;22
0;27;3163;1319;1939;871;-2;2;22
0;28;3163;1319;368;871;9;3;27
0;29;3531;1319;1571;871;-1;3;27
0;30;3163;2190;1939;847;-2;2;22
0;31;3163;2190;1366;847;10;3;30
0;32;4529;2190;573;847;-1;3;30
0;33;3163;3037;1939;173;-1;2;22
0;34;5102;0;805;3210;-2;1;0
0;35;5102;0;805;1524;11;2;34
0;36;5102;1524;805;805;-2;2;34
0;37;5102;1524;748;805;12;3;36
0;38;5850;1524;57;805;-1;3;36
0;39;5102;2329;805;626;-2;2;34
0;40;5102;2329;753;626;13;3;39
0;41;5855;2329;52;626;-1;3;39
0;42;5102;2955;805;255;-1;2;34
0;43;5907;0;93;3210;-1;1;0
1;44;0;0;6000;3210;-2;0;
1;45;0;0;1685;3210;-2;1;44
1;46;0;0;1685;1827;-2;2;45
1;47;0;0;869;1827;-2;3;46
1;48;0;0;869;1689;19;4;47
1;49;0;1689;869;138;-1;4;47
1;50;869;0;816;1827;20;3;46
1;51;0;1827;1685;602;-2;2;45
1;52;0;1827;1468;602;14;3;51
1;53;1468;1827;217;602;-1;3;51
1;54;0;2429;1685;319;-2;2;45
1;55;0;2429;1535;319;15;3;54
1;56;1535;2429;150;319;-1;3;54
1;57;0;2748;1685;319;-2;2;45
1;58;0;2748;752;319;16;3;57
1;59;752;2748;933;319;-1;3;57
1;60;0;3067;1685;143;-1;2;45
1;61;1685;0;319;3210;-2;1;44
1;62;1685;0;319;1492;17;2;61
1;63;1685;1492;319;753;18;2;61
1;64;1685;2245;319;965;-1;2;61
1;65;2004;0;3996;3210;-1;1;44
