PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;350;3210;-2;1;0
0;2;0;0;350;2030;119;2;1
0;3;0;2030;350;925;-2;2;1
0;4;0;2030;265;925;52;3;3
0;5;265;2030;85;925;-1;3;3
0;6;0;2955;350;255;-1;2;1
0;7;350;0;408;3210;-2;1;0
0;8;350;0;408;2897;120;2;7
0;9;350;2897;408;313;-1;2;7
0;10;758;0;772;3210;-2;1;0
0;11;758;0;772;486;-2;2;10
0;12;758;0;316;486;109;3;11
0;13;1074;0;456;486;-1;3;11
0;14;758;486;772;486;-2;2;10
0;15;758;486;316;486;110;3;14
0;16;1074;486;456;486;-1;3;14
0;17;758;972;772;1309;-2;2;10
0;18;758;972;553;1309;0;3;17
0;19;1311;972;219;1309;-1;3;17
0;20;758;2281;772;890;-2;2;10
0;21;758;2281;328;890;-1;3;20
0;22;1086;2281;444;890;72;3;20
0;23;758;3171;772;39;-1;2;10
0;24;1530;0;366;3210;-2;1;0
0;25;1530;0;366;1405;1;2;24
0;26;1530;1405;366;1405;2;2;24
0;27;1530;2810;366;400;-1;2;24
0;28;1896;0;1176;3210;-2;1;0
0;29;1896;0;1176;1911;-2;2;28
0;30;1896;0;642;1911;3;3;29
0;31;2538;0;534;1911;-1;3;29
0;32;1896;1911;1176;1063;-2;2;28
0;33;1896;1911;588;1063;111;3;32
0;34;2484;1911;588;1063;112;3;32
0;35;1896;2974;1176;236;-1;2;28
0;36;3072;0;1176;3210;-2;1;0
0;37;3072;0;1176;1911;-2;2;36
0;38;3072;0;642;1911;4;3;37
0;39;3714;0;534;1911;-1;3;37
0;40;3072;1911;1176;1063;-2;2;36
0;41;3072;1911;588;1063;113;3;40
0;42;3660;1911;588;1063;114;3;40
0;43;3072;2974;1176;236;-1;2;36
0;44;4248;0;774;3210;-2;1;0
0;45;4248;0;774;2043;-2;2;44
0;46;4248;0;729;2043;5;3;45
0;47;4977;0;45;2043;-1;3;45
0;48;4248;2043;774;774;-2;2;44
0;49;4248;2043;318;774;115;3;48
0;50;4566;2043;456;774;-1;3;48
0;51;4248;2817;774;318;116;2;44
0;52;4248;3135;774;75;-1;2;44
0;53;5022;0;767;3210;-2;1;0
0;54;5022;0;767;2043;-2;2;53
0;55;5022;0;729;2043;6;3;54
0;56;5751;0;38;2043;-1;3;54
0;57;5022;2043;767;1088;92;2;53
0;58;5022;3131;767;79;-1;2;53
0;59;5789;0;211;3210;-1;1;0
1;60;0;0;6000;3210;-2;0;
1;61;0;0;842;3210;-2;1;60
1;62;0;0;842;1710;-2;2;61
1;63;0;0;308;1710;93;3;62
1;64;308;0;534;1710;-1;3;62
1;65;0;1710;842;1455;-2;2;61
1;66;0;1710;187;1455;-1;3;65
1;67;187;1710;655;1455;121;3;65
1;68;0;3165;842;45;-1;2;61
1;69;842;0;655;3210;-2;1;60
1;70;842;0;655;1710;-2;2;69
1;71;842;0;308;1710;94;3;70
1;72;1150;0;347;1710;-1;3;70
1;73;842;1710;655;1455;122;2;69
1;74;842;3165;655;45;-1;2;69
1;75;1497;0;1272;3210;-2;1;60
1;76;1497;0;1272;1986;-2;2;75
1;77;1497;0;826;1986;20;3;76
1;78;2323;0;446;1986;-1;3;76
1;79;1497;1986;1272;1160;-2;2;75
1;80;1497;1986;636;1160;117;3;79
1;81;2133;1986;636;1160;118;3;79
1;82;1497;3146;1272;64;-1;2;75
1;83;2769;0;1134;3210;-2;1;60
1;84;2769;0;1134;355;-1;2;83
1;85;2769;355;1134;2163;21;2;83
1;86;2769;2518;1134;692;-1;2;83
1;87;3903;0;934;3210;-2;1;60
1;88;3903;0;934;1790;123;2;87
1;89;3903;1790;934;848;-2;2;87
1;90;3903;1790;678;848;53;3;89
1;91;4581;1790;256;848;-1;3;89
1;92;3903;2638;934;572;-1;2;87
1;93;4837;0;1108;3210;-2;1;60
1;94;4837;0;1108;1945;-2;2;93
1;95;4837;0;740;1945;54;3;94
1;96;5577;0;368;1945;-1;3;94
1;97;4837;1945;1108;1193;-2;2;93
1;98;4837;1945;554;1193;55;3;97
1;99;5391;1945;554;1193;56;3;97
1;100;4837;3138;1108;72;-1;2;93
1;101;5945;0;55;3210;-1;1;60
2;102;0;0;6000;3210;-2;0;
2;103;0;0;1321;3210;-2;1;102
2;104;0;0;1321;1193;-2;2;103
2;105;0;0;554;1193;57;3;104
2;106;554;0;767;1193;-1;3;104
2;107;0;1193;1321;1978;40;2;103
2;108;0;3171;1321;39;-1;2;103
2;109;1321;0;554;3210;-2;1;102
2;110;1321;0;554;823;-2;2;109
2;111;1321;0;421;823;41;3;110
2;112;1742;0;133;823;-1;3;110
2;113;1321;823;554;1193;58;2;109
2;114;1321;2016;554;849;-2;2;109
2;115;1321;2016;508;849;42;3;114
2;116;1829;2016;46;849;-1;3;114
2;117;1321;2865;554;345;-1;2;109
2;118;1875;0;1074;3210;-2;1;102
2;119;1875;0;1074;2336;43;2;118
2;120;1875;2336;1074;618;-2;2;118
2;121;1875;2336;928;618;44;3;120
2;122;2803;2336;146;618;-1;3;120
2;123;1875;2954;1074;256;-1;2;118
2;124;2949;0;934;3210;-2;1;102
2;125;2949;0;934;1193;-2;2;124
2;126;2949;0;554;1193;59;3;125
2;127;3503;0;380;1193;-1;3;125
2;128;2949;1193;934;1790;124;2;124
2;129;2949;2983;934;227;-1;2;124
2;130;3883;0;934;3210;-2;1;102
2;131;3883;0;934;1193;-2;2;130
2;132;3883;0;554;1193;60;3;131
2;133;4437;0;380;1193;-1;3;131
2;134;3883;1193;934;1790;125;2;130
