PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;718;3210;-2;1;0
0;2;0;0;718;1170;-2;2;1
0;3;0;0;381;1170;27;3;2
0;4;381;0;337;1170;-1;3;2
0;5;0;1170;718;1942;18;2;1
0;6;0;3112;718;98;-1;2;1
0;7;718;0;637;3210;-2;1;0
0;8;718;0;637;1743;-2;2;7
0;9;718;0;440;1743;19;3;8
0;10;1158;0;197;1743;-1;3;8
0;11;718;1743;637;823;-2;2;7
0;12;718;1743;519;823;0;3;11
0;13;1237;1743;118;823;-1;3;11
0;14;718;2566;637;535;1;2;7
0;15;718;3101;637;109;-1;2;7
0;16;1355;0;535;3210;-2;1;0
0;17;1355;0;535;1743;-2;2;16
0;18;1355;0;440;1743;20;3;17
0;19;1795;0;95;1743;-1;3;17
0;20;1355;1743;535;637;2;2;16
0;21;1355;2380;535;637;3;2;16
0;22;1355;3017;535;193;-1;2;16
0;23;1890;0;656;3210;-2;1;0
0;24;1890;0;656;2043;-2;2;23
0;25;1890;0;540;2043;21;3;24
0;26;2430;0;116;2043;-1;3;24
0;27;1890;2043;656;875;28;2;23
0;28;1890;2918;656;292;-1;2;23
0;29;2546;0;735;3210;-2;1;0
0;30;2546;0;735;1505;-2;2;29
0;31;2546;0;194;1505;22;3;30
0;32;2740;0;541;1505;-1;3;30
0;33;2546;1505;735;1485;36;2;29
0;34;2546;2990;735;220;-1;2;29
0;35;3281;0;656;3210;-2;1;0
0;36;3281;0;656;2092;-2;2;35
0;37;3281;0;242;2092;23;3;36
0;38;3523;0;414;2092;-1;3;36
0;39;3281;2092;656;875;29;2;35
0;40;3281;2967;656;243;-1;2;35
0;41;3937;0;1141;3210;-2;1;0
0;42;3937;0;1141;2422;37;2;41
0;43;3937;2422;1141;637;-2;2;41
0;44;3937;2422;535;637;4;3;43
0;45;4472;2422;606;637;-1;3;43
0;46;3937;3059;1141;151;-1;2;41
0;47;5078;0;827;3210;-2;1;0
0;48;5078;0;827;1135;-2;2;47
0;49;5078;0;538;1135;5;3;48
0;50;5616;0;289;1135;-1;3;48
0;51;5078;1135;827;1822;9;2;47
0;52;5078;2957;827;253;-1;2;47
0;53;5905;0;95;3210;-1;1;0
1;54;0;0;6000;3210;-2;0;
1;55;0;0;827;3210;-2;1;54
1;56;0;0;827;1822;10;2;55
1;57;0;1822;827;548;-2;2;55
1;58;0;1822;547;548;11;3;57
1;59;547;1822;280;548;-1;3;57
1;60;0;2370;827;548;-2;2;55
1;61;0;2370;547;548;12;3;60
1;62;547;2370;280;548;-1;3;60
1;63;0;2918;827;292;-1;2;55
1;64;827;0;1331;3210;-2;1;54
1;65;827;0;1331;2422;38;2;64
1;66;827;2422;1331;741;-2;2;64
1;67;827;2422;408;741;39;3;66
1;68;1235;2422;923;741;-1;3;66
1;69;827;3163;1331;47;-1;2;64
1;70;2158;0;1151;3210;-2;1;54
1;71;2158;0;1151;2587;40;2;70
1;72;2158;2587;1151;623;-1;2;70
1;73;3309;0;657;3210;-2;1;54
1;74;3309;0;657;1032;13;2;73
1;75;3309;1032;657;838;-2;2;73
1;76;3309;1032;408;838;14;3;75
1;77;3717;1032;249;838;-1;3;75
