PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;836;3210;-2;1;0
0;2;0;0;836;1908;-2;2;1
0;3;0;0;585;1908;0;3;2
0;4;585;0;251;1908;-1;3;2
0;5;0;1908;836;1220;49;2;1
0;6;0;3128;836;82;-1;2;1
0;7;836;0;743;3210;-2;1;0
0;8;836;0;743;2084;7;2;7
0;9;836;2084;743;852;-2;2;7
0;10;836;2084;662;852;14;3;9
0;11;1498;2084;81;852;-1;3;9
0;12;836;2936;743;274;-1;2;7
0;13;1579;0;802;3210;-2;1;0
0;14;1579;0;802;1858;-2;2;13
0;15;1579;0;670;1858;8;3;14
0;16;2249;0;132;1858;-1;3;14
0;17;1579;1858;802;1202;15;2;13
0;18;1579;3060;802;150;-1;2;13
0;19;2381;0;1212;3210;-2;1;0
0;20;2381;0;1212;2396;-2;2;19
0;21;2381;0;776;2396;9;3;20
0;22;3157;0;436;2396;-1;3;20
0;23;2381;2396;1212;792;16;2;19
0;24;2381;3188;1212;22;-1;2;19
0;25;3593;0;704;3210;-2;1;0
0;26;3593;0;704;2781;10;2;25
0;27;3593;2781;704;429;-1;2;25
0;28;4297;0;900;3210;-2;1;0
0;29;4297;0;900;1957;-2;2;28
0;30;4297;0;750;1957;35;3;29
0;31;5047;0;150;1957;-1;3;29
0;32;4297;1957;900;918;1;2;28
0;33;4297;2875;900;335;-1;2;28
0;34;5197;0;750;3210;-2;1;0
0;35;5197;0;750;1957;36;2;34
0;36;5197;1957;750;1253;-1;2;34
0;37;5947;0;53;3210;-1;1;0
1;38;0;0;6000;3210;-2;0;
1;39;0;0;1040;3210;-2;1;38
1;40;0;0;1040;1925;-2;2;39
1;41;0;0;252;1925;37;3;40
1;42;252;0;788;1925;-1;3;40
1;43;0;1925;1040;1092;2;2;39
1;44;0;3017;1040;193;-1;2;39
1;45;1040;0;673;3210;-2;1;38
1;46;1040;0;673;178;-1;2;45
1;47;1040;178;673;1724;17;2;45
1;48;1040;1902;673;1308;-1;2;45
1;49;1713;0;743;3210;-2;1;38
1;50;1713;0;743;1904;18;2;49
1;51;1713;1904;743;1306;-1;2;49
1;52;2456;0;753;3210;-2;1;38
1;53;2456;0;753;1914;19;2;52
1;54;2456;1914;753;1296;-1;2;52
1;55;3209;0;763;3210;-2;1;38
1;56;3209;0;763;713;-1;2;55
1;57;3209;713;763;2034;20;2;55
1;58;3209;2747;763;463;-1;2;55
1;59;3972;0;1538;3210;-2;1;38
1;60;3972;0;1538;1989;-2;2;59
1;61;3972;0;814;1989;3;3;60
1;62;4786;0;724;1989;-1;3;60
1;63;3972;1989;1538;960;56;2;59
1;64;3972;2949;1538;261;-1;2;59
1;65;5510;0;490;3210;-1;1;38
2;66;0;0;6000;3210;-2;0;
2;67;0;0;1710;3210;-2;1;66
2;68;0;0;1710;220;-1;2;67
2;69;0;220;1710;1925;-2;2;67
2;70;0;220;824;1925;38;3;69
2;71;824;220;886;1925;-1;3;69
2;72;0;2145;1710;1025;4;2;67
2;73;0;3170;1710;40;-1;2;67
2;74;1710;0;1473;3210;-2;1;66
2;75;1710;0;1473;1925;-2;2;74
2;76;1710;0;824;1925;39;3;75
2;77;2534;0;649;1925;-1;3;75
2;78;1710;1925;1473;863;11;2;74
2;79;1710;2788;1473;422;-1;2;74
2;80;3183;0;1604;3210;-2;1;66
2;81;3183;0;1604;1925;-2;2;80
2;82;3183;0;824;1925;40;3;81
2;83;4007;0;780;1925;-1;3;81
2;84;3183;1925;1604;813;28;2;80
2;85;3183;2738;1604;472;-1;2;80
2;86;4787;0;824;3210;-2;1;66
2;87;4787;0;824;1925;41;2;86
2;88;4787;1925;824;795;-2;2;86
2;89;4787;1925;743;795;29;3;88
2;90;5530;1925;81;795;-1;3;88
2;91;4787;2720;824;490;-1;2;86
2;92;5611;0;389;3210;-1;1;66
3;93;0;0;6000;3210;-2;0;
3;94;0;0;849;3210;-2;1;93
3;95;0;0;849;1961;12;2;94
3;96;0;1961;849;795;-2;2;94
3;97;0;1961;743;795;30;3;96
3;98;743;1961;106;795;-1;3;96
3;99;0;2756;849;454;-1;2;94
3;100;849;0;197;3210;-2;1;93
3;101;849;0;197;2045;13;2;100
3;102;849;2045;197;1165;-1;2;100
3;103;1046;0;850;3210;-2;1;93
3;104;1046;0;850;1014;-1;2;103
3;105;1046;1014;850;1917;21;2;103
3;106;1046;2931;850;279;-1;2;103
3;107;1896;0;900;3210;-2;1;93
3;108;1896;0;900;642;-2;2;107
3;109;1896;0;422;642;22;3;108
