PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;484;3210;-2;1;0
0;2;0;0;484;1764;-2;2;1
0;3;0;0;384;1764;0;3;2
0;4;384;0;100;1764;-1;3;2
0;5;0;1764;484;1358;10;2;1
0;6;0;3122;484;88;-1;2;1
0;7;484;0;484;3210;-2;1;0
0;8;484;0;484;1358;11;2;7
0;9;484;1358;484;1358;12;2;7
0;10;484;2716;484;494;-1;2;7
0;11;968;0;825;3210;-2;1;0
0;12;968;0;825;1205;-2;2;11
0;13;968;0;395;1205;13;3;12
0;14;1363;0;430;1205;-1;3;12
0;15;968;1205;825;1903;1;2;11
0;16;968;3108;825;102;-1;2;11
0;17;1793;0;476;3210;-2;1;0
0;18;1793;0;476;156;-1;2;17
0;19;1793;156;476;1205;-2;2;17
0;20;1793;156;395;1205;14;3;19
0;21;2188;156;81;1205;-1;3;19
0;22;1793;1361;476;1205;-2;2;17
0;23;1793;1361;395;1205;15;3;22
0;24;2188;1361;81;1205;-1;3;22
0;25;1793;2566;476;599;31;2;17
0;26;1793;3165;476;45;-1;2;17
0;27;2269;0;794;3210;-2;1;0
0;28;2269;0;794;1205;-2;2;27
0;29;2269;0;395;1205;16;3;28
0;30;2664;0;399;1205;-1;3;28
0;31;2269;1205;794;1970;17;2;27
0;32;2269;3175;794;35;-1;2;27
0;33;3063;0;794;3210;-2;1;0
0;34;3063;0;794;1970;18;2;33
0;35;3063;1970;794;1129;-2;2;33
0;36;3063;1970;750;1129;20;3;35
0;37;3813;1970;44;1129;-1;3;35
0;38;3063;3099;794;111;-1;2;33
0;39;3857;0;681;3210;-2;1;0
0;40;3857;0;681;1781;19;2;39
0;41;3857;1781;681;872;-2;2;39
0;42;3857;1781;605;872;32;3;41
0;43;4462;1781;76;872;-1;3;41
0;44;3857;2653;681;557;-1;2;39
0;45;4538;0;579;3210;-2;1;0
0;46;4538;0;579;938;33;2;45
0;47;4538;938;579;959;-2;2;45
0;48;4538;938;323;959;34;3;47
0;49;4861;938;256;959;-1;3;47
0;50;4538;1897;579;959;-2;2;45
0;51;4538;1897;323;959;35;3;50
0;52;4861;1897;256;959;-1;3;50
0;53;4538;2856;579;354;-1;2;45
0;54;5117;0;750;3210;-2;1;0
0;55;5117;0;750;959;-2;2;54
0;56;5117;0;323;959;36;3;55
0;57;5440;0;427;959;-1;3;55
0;58;5117;959;750;1002;-2;2;54
0;59;5117;959;636;1002;37;3;58
0;60;5753;959;114;1002;-1;3;58
0;61;5117;1961;750;1096;30;2;54
0;62;5117;3057;750;153;-1;2;54
0;63;5867;0;133;3210;-1;1;0
1;64;0;0;6000;3210;-2;0;
1;65;0;0;1042;3210;-2;1;64
1;66;0;0;1042;1643;-2;2;65
1;67;0;0;925;1643;2;3;66
1;68;925;0;117;1643;-1;3;66
1;69;0;1643;1042;1547;21;2;65
1;70;0;3190;1042;20;-1;2;65
1;71;1042;0;289;3210;-2;1;64
1;72;1042;0;289;1755;3;2;71
1;73;1042;1755;289;1455;-1;2;71
1;74;1331;0;664;3210;-2;1;64
1;75;1331;0;664;2273;4;2;74
1;76;1331;2273;664;937;-1;2;74
1;77;1995;0;1088;3210;-2;1;64
1;78;1995;0;1088;960;22;2;77
1;79;1995;960;1088;960;23;2;77
1;80;1995;1920;1088;960;24;2;77
1;81;1995;2880;1088;330;-1;2;77
1;82;3083;0;2880;3210;-2;1;64
1;83;3083;0;2880;1489;-2;2;82
1;84;3083;0;960;1489;25;3;83
1;85;4043;0;960;1489;26;3;83
1;86;5003;0;960;1489;27;3;83
1;87;3083;1489;2880;839;-2;2;82
1;88;3083;1489;2273;839;5;3;87
1;89;5356;1489;607;839;-1;3;87
1;90;3083;2328;2880;735;-2;2;82
1;91;3083;2328;2420;735;6;3;90
1;92;5503;2328;460;735;-1;3;90
1;93;3083;3063;2880;147;-1;2;82
1;94;5963;0;37;3210;-1;1;64
2;95;0;0;6000;3210;-2;0;
2;96;0;0;960;3210;-2;1;95
2;97;0;0;960;1489;28;2;96
2;98;0;1489;960;1358;-2;2;96
2;99;0;1489;484;1358;29;3;98
2;100;484;1489;476;1358;-1;3;98
2;101;0;2847;960;363;-1;2;96
2;102;960;0;1501;3210;-2;1;95
2;103;960;0;1501;1871;-2;2;102
2;104;960;0;276;1871;-1;3;103
2;105;1236;0;441;1871;7;3;103
2;106;1677;0;784;1871;8;3;103
2;107;960;1871;1501;1140;-2;2;102
2;108;960;1871;1435;1140;9;3;107
2;109;2395;1871;66;1140;-1;3;107
2;110;960;3011;1501;199;-1;2;102
2;111;2461;0;3539;3210;-1;1;95
