PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2085;3210;-2;1;0
0;2;0;0;2085;733;11;2;1
0;3;0;733;2085;1171;-2;2;1
0;4;0;733;522;1171;12;3;3
0;5;522;733;460;1171;-2;3;3
0;6;522;733;460;1077;14;4;5
0;7;522;1810;460;94;-1;4;5
0;8;982;733;1103;1171;-1;3;3
0;9;0;1904;2085;1171;-2;2;1
0;10;0;1904;522;1171;13;3;9
0;11;522;1904;430;1171;-2;3;9
0;12;522;1904;430;1084;0;4;11
0;13;522;2988;430;87;-1;4;11
0;14;952;1904;1077;1171;-2;3;9
0;15;952;1904;1077;827;15;4;14
0;16;952;2731;1077;344;-1;4;14
0;17;2029;1904;56;1171;-1;3;9
0;18;0;3075;2085;135;-1;2;1
0;19;2085;0;1047;3210;-2;1;0
0;20;2085;0;1047;1675;-2;2;19
0;21;2085;0;618;1675;-2;3;20
0;22;2085;0;618;1604;1;4;21
0;23;2085;1604;618;71;-1;4;21
0;24;2703;0;395;1675;8;3;20
0;25;3098;0;34;1675;-1;3;20
0;26;2085;1675;1047;1365;-2;2;19
0;27;2085;1675;549;1365;-2;3;26
0;28;2085;1675;549;1262;2;4;27
0;29;2085;2937;549;103;-1;4;27
0;30;2634;1675;498;1365;3;3;26
0;31;2085;3040;1047;170;-1;2;19
0;32;3132;0;895;3210;-2;1;0
0;33;3132;0;895;2085;-2;2;32
0;34;3132;0;381;2085;10;3;33
0;35;3513;0;482;2085;-2;3;33
0;36;3513;0;482;1700;16;4;35
0;37;3513;1700;482;385;-1;4;35
0;38;3995;0;32;2085;-1;3;33
0;39;3132;2085;895;960;4;2;32
0;40;3132;3045;895;165;-1;2;32
0;41;4027;0;1700;3210;-2;1;0
0;42;4027;0;1700;2052;-2;2;41
0;43;4027;0;405;2052;-2;3;42
0;44;4027;0;405;1911;5;4;43
0;45;4027;1911;405;141;-1;4;43
0;46;4432;0;1126;2052;6;3;42
0;47;5558;0;169;2052;-1;3;42
0;48;4027;2052;1700;482;9;2;41
0;49;4027;2534;1700;426;-2;2;41
0;50;4027;2534;1655;426;7;3;49
0;51;5682;2534;45;426;-1;3;49
0;52;4027;2960;1700;250;-1;2;41
0;53;5727;0;273;3210;-1;1;0
