PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;605;3210;-2;1;0
0;2;0;0;605;599;-2;2;1
0;3;0;0;476;599;31;3;2
0;4;476;0;129;599;-1;3;2
0;5;0;599;605;872;32;2;1
0;6;0;1471;605;938;-2;2;1
0;7;0;1471;579;938;33;3;6
0;8;579;1471;26;938;-1;3;6
0;9;0;2409;605;801;-1;2;1
0;10;605;0;323;3210;-2;1;0
0;11;605;0;323;959;34;2;10
0;12;605;959;323;959;35;2;10
0;13;605;1918;323;959;36;2;10
0;14;605;2877;323;333;-1;2;10
0;15;928;0;484;3210;-2;1;0
0;16;928;0;484;1358;10;2;15
0;17;928;1358;484;1358;11;2;15
0;18;928;2716;484;494;-1;2;15
0;19;1412;0;484;3210;-2;1;0
0;20;1412;0;484;156;-1;2;19
0;21;1412;156;484;1358;12;2;19
0;22;1412;1514;484;1205;-2;2;19
0;23;1412;1514;395;1205;13;3;22
0;24;1807;1514;89;1205;-1;3;22
0;25;1412;2719;484;491;-1;2;19
0;26;1896;0;395;3210;-2;1;0
0;27;1896;0;395;1205;14;2;26
0;28;1896;1205;395;1205;15;2;26
0;29;1896;2410;395;800;-1;2;26
0;30;2291;0;636;3210;-2;1;0
0;31;2291;0;636;1002;37;2;30
0;32;2291;1002;636;1764;-2;2;30
0;33;2291;1002;384;1764;0;3;32
0;34;2675;1002;252;1764;-1;3;32
0;35;2291;2766;636;444;-1;2;30
0;36;2927;0;750;3210;-2;1;0
0;37;2927;0;750;1096;30;2;36
0;38;2927;1096;750;1129;20;2;36
0;39;2927;2225;750;985;-1;2;36
0;40;3677;0;1920;3210;-2;1;0
0;41;3677;0;1920;1547;-2;2;40
0;42;3677;0;1042;1547;21;3;41
0;43;4719;0;395;1547;-2;3;41
0;44;4719;0;395;1205;16;4;43
0;45;4719;1205;395;342;-1;4;43
0;46;5114;0;483;1547;-1;3;41
0;47;3677;1547;1920;1088;-2;2;40
0;48;3677;1547;960;1088;22;3;47
0;49;4637;1547;960;1088;23;3;47
0;50;3677;2635;1920;575;-1;2;40
0;51;5597;0;403;3210;-1;1;0
1;52;0;0;6000;3210;-2;0;
1;53;0;0;960;3210;-2;1;52
1;54;0;0;960;1088;24;2;53
1;55;0;1088;960;1489;25;2;53
1;56;0;2577;960;633;-1;2;53
1;57;960;0;1970;3210;-2;1;52
1;58;960;0;1970;1489;-2;2;57
1;59;960;0;960;1489;26;3;58
1;60;1920;0;960;1489;27;3;58
1;61;2880;0;50;1489;-1;3;58
1;62;960;1489;1970;794;17;2;57
1;63;960;2283;1970;825;-2;2;57
1;64;960;2283;1903;825;1;3;63
1;65;2863;2283;67;825;-1;3;63
1;66;960;3108;1970;102;-1;2;57
1;67;2930;0;960;3210;-2;1;52
1;68;2930;0;960;1489;28;2;67
1;69;2930;1489;960;1643;-2;2;67
1;70;2930;1489;925;1643;2;3;69
1;71;3855;1489;35;1643;-1;3;69
1;72;2930;3132;960;78;-1;2;67
1;73;3890;0;1970;3210;-2;1;52
1;74;3890;0;1970;2273;-2;2;73
1;75;3890;0;289;2273;-2;3;74
1;76;3890;0;289;1755;3;4;75
1;77;3890;1755;289;518;-1;4;75
1;78;4179;0;664;2273;4;3;74
1;79;4843;0;839;2273;5;3;74
1;80;5682;0;178;2273;-1;3;74
1;81;3890;2273;1970;794;18;2;73
1;82;3890;3067;1970;143;-1;2;73
1;83;5860;0;140;3210;-1;1;52
