PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;2;0;0;610;3210;-2;1;0
0;4;0;0;610;1752;0;2;2
0;6;0;1752;610;691;-2;2;3
0;9;0;1752;321;691;-4;3;6
0;7;321;1752;289;691;-1;3;6
0;5;0;2443;610;767;-1;2;3
0;11;610;0;298;3210;-2;1;1
0;13;610;0;298;1929;1;2;11
0;12;610;1929;298;1281;-1;2;11
0;15;908;0;798;3210;-2;1;10
0;17;908;696;798;1929;2;2;15
0;18;908;0;798;696;-1;2;15
0;16;908;2625;798;585;-1;2;15
0;20;1706;0;2128;3210;-2;1;14
0;22;1706;0;2128;1259;3;2;20
0;24;1706;1259;2128;584;-2;2;21
0;27;1706;1259;296;584;-4;3;24
0;29;2002;1259;784;584;-2;3;25
0;31;2002;1259;784;496;5;4;29
0;30;2002;1755;784;88;-1;4;29
0;33;2786;1259;784;584;-2;3;28
0;35;2786;1259;784;496;6;4;33
0;34;2786;1755;784;88;-1;4;33
0;32;3570;1259;264;584;-1;3;28
0;37;1706;1843;2128;677;-2;2;23
0;40;1706;1843;1614;677;-4;3;37
0;38;3320;1843;514;677;-1;3;37
0;42;1706;2520;2128;402;-2;2;36
0;45;1706;2520;843;402;-4;3;42
0;43;2549;2520;1285;402;-1;3;42
0;41;1706;2922;2128;288;-1;2;36
0;47;3834;0;1398;3210;-2;1;19
0;49;3834;0;1398;2166;8;2;47
0;51;3834;2166;1398;843;-2;2;48
0;54;3834;2166;821;843;-4;3;51
0;52;4655;2166;577;843;-1;3;51
0;50;3834;3009;1398;201;-1;2;48
0;46;5232;0;768;3210;-1;1;19
1;55;0;0;6000;3210;-2;0;
1;57;0;0;1398;3210;-2;1;55
1;59;0;0;1398;2166;9;2;57
1;61;0;2166;1398;843;-2;2;58
1;64;0;2166;824;843;-4;3;61
1;62;824;2166;574;843;-1;3;61
1;60;0;3009;1398;201;-1;2;58
1;66;1398;0;728;3210;-2;1;56
1;68;1398;0;728;2058;10;2;66
1;70;1398;2058;728;1009;-2;2;67
1;73;1398;2058;402;1009;-4;3;70
1;71;1800;2058;326;1009;-1;3;70
1;69;1398;3067;728;143;-1;2;67
1;75;2126;0;354;3210;-2;1;65
1;77;2126;0;354;1905;11;2;75
1;76;2126;1905;354;1305;-1;2;75
1;79;2480;0;822;3210;-2;1;74
1;81;2480;0;822;1905;12;2;79
1;83;2480;1905;822;1218;-2;2;80
1;86;2480;1905;677;1218;-4;3;83
1;84;3157;1905;145;1218;-1;3;83
1;82;2480;3123;822;87;-1;2;80
1;88;3302;0;824;3210;-2;1;78
1;90;3302;0;824;1609;14;2;88
1;92;3302;1609;824;1009;31;2;89
1;91;3302;2618;824;592;-1;2;89
1;94;4126;0;382;3210;-2;1;87
1;96;4126;0;382;1717;15;2;94
1;95;4126;1717;382;1493;-1;2;94
1;98;4508;0;382;3210;-2;1;93
1;100;4508;385;382;1717;16;2;98
1;101;4508;0;382;385;-1;2;98
1;99;4508;2102;382;1108;-1;2;98
1;103;4890;0;947;3210;-2;1;97
1;105;4890;0;947;2013;17;2;103
1;107;4890;2013;947;1027;-2;2;104
1;110;4890;2013;821;1027;-4;3;107
1;108;5711;2013;126;1027;-1;3;107
1;106;4890;3040;947;170;-1;2;104
1;102;5837;0;163;3210;-1;1;97
2;111;0;0;6000;3210;-2;0;
2;113;0;0;947;3210;-2;1;111
2;115;0;564;947;2013;18;2;113
2;116;0;0;947;564;-1;2;113
2;114;0;2577;947;633;-1;2;113
2;118;947;0;992;3210;-2;1;112
2;120;947;113;992;2053;19;2;118
2;121;947;0;992;113;-1;2;118
2;123;947;2166;992;1027;-2;2;119
2;126;1072;2166;821;1027;-4;3;123
2;127;947;2166;125;1027;-1;3;123
2;124;1893;2166;46;1027;-1;3;123
2;122;947;3193;992;17;-1;2;119
2;129;1939;0;992;3210;-2;1;117
2;131;1939;0;992;2053;20;2;129
2;130;1939;2053;992;1157;-1;2;129
2;133;2931;0;864;3210;-2;1;128
2;135;2931;0;864;1684;21;2;133
2;134;2931;1684;864;1526;-1;2;133
2;137;3795;0;864;3210;-2;1;132
2;139;3795;0;864;1684;22;2;137
2;138;3795;1684;864;1526;-1;2;137
2;141;4659;0;864;3210;-2;1;136
2;143;4659;0;864;1684;23;2;141
2;142;4659;1684;864;1526;-1;2;141
2;140;5523;0;477;3210;-1;1;136
3;144;0;0;6000;3210;-2;0;
3;146;0;0;864;3210;-2;1;144
3;148;0;0;864;1684;24;2;146
3;150;0;1684;864;1096;-2;2;147
3;153;0;1684;212;1096;-4;3;150
3;151;212;1684;652;1096;-1;3;150
3;149;0;2780;864;430;-1;2;147
3;155;864;0;782;3210;-2;1;145
3;157;864;0;782;1096;26;2;155
3;159;864;1096;782;1609;-2;2;156
3;162;864;1096;604;1609;-4;3;159
3;160;1468;1096;178;1609;-1;3;159
3;158;864;2705;782;505;-1;2;156
3;164;1646;0;864;3210;-2;1;154
3;166;1646;0;864;1684;34;2;164
3;165;1646;1684;864;1526;-1;2;164
3;163;2510;0;3490;3210;-3;1;154
