PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1827;3210;-2;1;0
0;2;0;0;1827;234;0;2;1
0;3;0;234;1827;1979;-2;2;1
0;4;0;234;869;1979;-2;3;3
0;5;0;234;869;1689;19;4;4
0;6;0;1923;869;290;-1;4;4
0;7;869;234;914;1979;1;3;3
0;8;1783;234;44;1979;-1;3;3
0;9;0;2213;1827;816;20;2;1
0;10;0;3029;1827;181;-1;2;1
0;11;1827;0;1979;3210;-2;1;0
0;12;1827;0;1979;914;2;2;11
0;13;1827;914;1979;2156;-2;2;11
0;14;1827;914;733;2156;-2;3;13
0;15;1827;914;733;1583;3;4;14
0;16;1827;2497;733;573;-1;4;14
0;17;2560;914;673;2156;4;3;13
0;18;3233;914;500;2156;-2;3;13
0;19;3233;914;500;830;5;4;18
0;20;3233;1744;500;1326;-1;4;18
0;21;3733;914;73;2156;-1;3;13
0;22;1827;3070;1979;140;-1;2;11
0;23;3806;0;428;3210;-2;1;0
0;24;3806;0;428;2298;6;2;23
0;25;3806;2298;428;912;-1;2;23
0;26;4234;0;1319;3210;-2;1;0
0;27;4234;0;1319;1939;-2;2;26
0;28;4234;0;498;1939;-2;3;27
0;29;4234;0;498;1828;7;4;28
0;30;4234;1828;498;111;-1;4;28
0;31;4732;0;821;1939;8;3;27
0;32;4234;1939;1319;368;-2;2;26
0;33;4234;1939;871;368;9;3;32
0;34;5105;1939;448;368;-1;3;32
0;35;4234;2307;1319;903;-1;2;26
0;36;5553;0;447;3210;-1;1;0
1;37;0;0;6000;3210;-2;0;
1;38;0;0;1524;3210;-2;1;37
1;39;0;0;1524;847;-2;2;38
1;40;0;0;1366;847;10;3;39
1;41;1366;0;158;847;-1;3;39
1;42;0;847;1524;805;11;2;38
1;43;0;1652;1524;805;-2;2;38
1;44;0;1652;748;805;12;3;43
1;45;748;1652;626;805;-2;3;43
1;46;748;1652;626;753;13;4;45
1;47;748;2405;626;52;-1;4;45
1;48;1374;1652;150;805;-1;3;43
1;49;0;2457;1524;602;-2;2;38
1;50;0;2457;1468;602;14;3;49
1;51;1468;2457;56;602;-1;3;49
1;52;0;3059;1524;151;-1;2;38
1;53;1524;0;319;3210;-2;1;37
1;54;1524;0;319;1535;15;2;53
1;55;1524;1535;319;752;16;2;53
1;56;1524;2287;319;923;-1;2;53
1;57;1843;0;319;3210;-2;1;37
1;58;1843;0;319;1492;17;2;57
1;59;1843;1492;319;753;18;2;57
1;60;1843;2245;319;965;-1;2;57
1;61;2162;0;3838;3210;-3;1;37
