PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;365;3210;-2;1;0
0;2;0;0;365;1849;300;2;1
0;3;0;1849;365;1239;-2;2;1
0;4;0;1849;255;1239;270;3;3
0;5;255;1849;110;1239;-1;3;3
0;6;0;3088;365;122;-1;2;1
0;7;365;0;485;3210;-2;1;0
0;8;365;0;485;1737;-2;2;7
0;9;365;0;420;1737;301;3;8
0;10;785;0;65;1737;-1;3;8
0;11;365;1737;485;1414;-2;2;7
0;12;365;1737;230;1414;330;3;11
0;13;595;1737;255;1414;-2;3;11
0;14;595;1737;255;1239;271;4;13
0;15;595;2976;255;175;-1;4;13
0;16;365;3151;485;59;-1;2;7
0;17;850;0;462;3210;-2;1;0
0;18;850;0;462;1737;-2;2;17
0;19;850;0;420;1737;302;3;18
0;20;1270;0;42;1737;-1;3;18
0;21;850;1737;462;1194;180;2;17
0;22;850;2931;462;279;-1;2;17
0;23;1312;0;466;3210;-2;1;0
0;24;1312;0;466;1739;-2;2;23
0;25;1312;0;420;1739;303;3;24
0;26;1732;0;46;1739;-1;3;24
0;27;1312;1739;466;1203;181;2;23
0;28;1312;2942;466;268;-1;2;23
0;29;1778;0;466;3210;-2;1;0
0;30;1778;0;466;1739;-2;2;29
0;31;1778;0;420;1739;304;3;30
0;32;2198;0;46;1739;-1;3;30
0;33;1778;1739;466;1203;182;2;29
0;34;1778;2942;466;268;-1;2;29
0;35;2244;0;467;3210;-2;1;0
0;36;2244;0;467;1739;305;2;35
0;37;2244;1739;467;1100;-2;2;35
0;38;2244;1739;443;1100;30;3;37
0;39;2687;1739;24;1100;-1;3;37
0;40;2244;2839;467;333;-2;2;35
0;41;2244;2839;373;333;360;3;40
0;42;2617;2839;94;333;-1;3;40
0;43;2244;3172;467;38;-1;2;35
0;44;2711;0;467;3210;-2;1;0
0;45;2711;0;467;1739;306;2;44
0;46;2711;1739;467;1046;-2;2;44
0;47;2711;1739;407;1046;272;3;46
0;48;3118;1739;60;1046;-1;3;46
0;49;2711;2785;467;425;-1;2;44
0;50;3178;0;617;3210;-2;1;0
0;51;3178;0;617;1819;307;2;50
0;52;3178;1819;617;1391;-1;2;50
0;53;3795;0;617;3210;-2;1;0
0;54;3795;0;617;1819;308;2;53
0;55;3795;1819;617;1273;-2;2;53
0;56;3795;1819;470;1273;183;3;55
0;57;4265;1819;147;1273;-1;3;55
0;58;3795;3092;617;118;-1;2;53
0;59;4412;0;617;3210;-2;1;0
0;60;4412;0;617;1819;309;2;59
0;61;4412;1819;617;1273;-2;2;59
0;62;4412;1819;470;1273;184;3;61
0;63;4882;1819;147;1273;-1;3;61
0;64;4412;3092;617;118;-1;2;59
0;65;5029;0;759;3210;-2;1;0
0;66;5029;0;759;1819;-2;2;65
0;67;5029;0;617;1819;310;3;66
0;68;5646;0;142;1819;-1;3;66
0;69;5029;1819;759;1081;-2;2;65
0;70;5029;1819;407;1081;-2;3;69
0;71;5029;1819;407;1046;273;4;70
0;72;5029;2865;407;35;-1;4;70
0;73;5436;1819;352;1081;274;3;69
0;74;5029;2900;759;310;-1;2;65
0;75;5788;0;212;3210;-1;1;0
1;76;0;0;6000;3210;-2;0;
1;77;0;0;615;3210;-2;1;76
1;78;0;0;615;2009;311;2;77
1;79;0;2009;615;272;-1;2;77
1;80;0;2281;615;712;-2;2;77
1;81;0;2281;436;712;150;3;80
1;82;436;2281;179;712;-1;3;80
1;83;0;2993;615;217;-1;2;77
1;84;615;0;658;3210;-2;1;76
1;85;615;0;658;2009;-2;2;84
1;86;615;0;615;2009;312;3;85
1;87;1230;0;43;2009;-1;3;85
1;88;615;2009;658;1099;390;2;84
1;89;615;3108;658;102;-1;2;84
1;90;1273;0;622;3210;-2;1;76
1;91;1273;0;622;2004;313;2;90
1;92;1273;2004;622;712;-2;2;90
