PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;827;3210;-2;1;0
0;2;0;0;827;2085;-2;2;1
0;3;0;0;733;2085;11;3;2
0;4;733;0;94;2085;-1;3;2
0;5;0;2085;827;1077;15;2;1
0;6;0;3162;827;48;-1;2;1
0;7;827;0;430;3210;-2;1;0
0;8;827;0;430;2085;-2;2;7
0;9;827;0;381;2085;10;3;8
0;10;1208;0;49;2085;-1;3;8
0;11;827;2085;430;1084;0;2;7
0;12;827;3169;430;41;-1;2;7
0;13;1257;0;1100;3210;-2;1;0
0;14;1257;0;1100;1700;-2;2;13
0;15;1257;0;618;1700;-2;3;14
0;16;1257;0;618;1604;1;4;15
0;17;1257;1604;618;96;-1;4;15
0;18;1875;0;482;1700;16;3;14
0;19;1257;1700;1100;1365;-2;2;13
0;20;1257;1700;549;1365;-2;3;19
0;21;1257;1700;549;1262;2;4;20
0;22;1257;2962;549;103;-1;4;20
0;23;1806;1700;498;1365;3;3;19
0;24;2304;1700;53;1365;-1;3;19
0;25;1257;3065;1100;145;-1;2;13
0;26;2357;0;522;3210;-2;1;0
0;27;2357;0;522;1700;-2;2;26
0;28;2357;0;482;1700;9;3;27
0;29;2839;0;40;1700;-1;3;27
0;30;2357;1700;522;1171;13;2;26
0;31;2357;2871;522;339;-1;2;26
0;32;2879;0;522;3210;-2;1;0
0;33;2879;0;522;1675;-2;2;32
0;34;2879;0;395;1675;8;3;33
0;35;3274;0;127;1675;-1;3;33
0;36;2879;1675;522;1171;12;2;32
0;37;2879;2846;522;364;-1;2;32
0;38;3401;0;1531;3210;-2;1;0
0;39;3401;0;1531;960;-2;2;38
0;40;3401;0;895;960;4;3;39
0;41;4296;0;636;960;-1;3;39
0;42;3401;960;1531;2052;-2;2;38
0;43;3401;960;405;2052;-2;3;42
0;44;3401;960;405;1911;5;4;43
0;45;3401;2871;405;141;-1;4;43
0;46;3806;960;1126;2052;6;3;42
0;47;3401;3012;1531;198;-1;2;38
0;48;4932;0;460;3210;-2;1;0
0;49;4932;0;460;1655;-2;2;48
0;50;4932;0;426;1655;7;3;49
0;51;5358;0;34;1655;-1;3;49
0;52;4932;1655;460;1077;14;2;48
0;53;4932;2732;460;478;-1;2;48
0;54;5392;0;608;3210;-3;1;0
