PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1068;3210;-2;1;0
0;2;0;0;1068;1408;-2;2;1
0;3;0;0;464;1408;310;3;2
0;4;464;0;295;1408;-2;3;2
0;5;464;0;295;999;93;4;4
0;6;464;999;295;409;-1;4;4
0;7;759;0;309;1408;-1;3;2
0;8;0;1408;1068;308;-2;2;1
0;9;0;1408;608;308;0;3;8
0;10;608;1408;460;308;-1;3;8
0;11;0;1716;1068;1113;-2;2;1
0;12;0;1716;295;1113;-2;3;11
0;13;0;1716;295;999;94;4;12
0;14;0;2715;295;114;-1;4;12
0;15;295;1716;773;1113;186;3;11
0;16;0;2829;1068;381;-1;2;1
0;17;1068;0;782;3210;-2;1;0
0;18;1068;0;782;1574;-2;2;17
0;19;1068;0;718;1574;187;3;18
0;20;1786;0;64;1574;-1;3;18
0;21;1068;1574;782;215;-2;2;17
0;22;1068;1574;590;215;1;3;21
0;23;1658;1574;192;215;-1;3;21
0;24;1068;1789;782;1313;341;2;17
0;25;1068;3102;782;108;-1;2;17
0;26;1850;0;570;3210;-2;1;0
0;27;1850;0;570;1466;342;2;26
0;28;1850;1466;570;1071;-2;2;26
0;29;1850;1466;472;1071;217;3;28
0;30;2322;1466;98;1071;-1;3;28
0;31;1850;2537;570;673;-1;2;26
0;32;2420;0;493;3210;-2;1;0
0;33;2420;0;493;1408;-2;2;32
0;34;2420;0;464;1408;311;3;33
0;35;2884;0;29;1408;-1;3;33
0;36;2420;1408;493;1633;124;2;32
0;37;2420;3041;493;169;-1;2;32
0;38;2913;0;1318;3210;-2;1;0
0;39;2913;0;1318;2083;-2;2;38
0;40;2913;0;493;2083;-2;3;39
0;41;2913;0;493;1633;125;4;40
0;42;2913;1633;493;450;-1;4;40
0;43;3406;0;471;2083;2;3;39
0;44;3877;0;354;2083;-1;3;39
0;45;2913;2083;1318;551;248;2;38
0;46;2913;2634;1318;551;249;2;38
0;47;2913;3185;1318;25;-1;2;38
0;48;4231;0;1034;3210;-2;1;0
0;49;4231;0;1034;1633;-2;2;48
0;50;4231;0;493;1633;126;3;49
0;51;4724;0;493;1633;127;3;49
0;52;5217;0;48;1633;-1;3;49
0;53;4231;1633;1034;1466;-2;2;48
0;54;4231;1633;464;1466;-2;3;53
0;55;4231;1633;464;1408;312;4;54
0;56;4231;3041;464;58;-1;4;54
0;57;4695;1633;570;1466;343;3;53
0;58;4231;3099;1034;111;-1;2;48
0;59;5265;0;706;3210;-2;1;0
0;60;5265;0;706;2083;-2;2;59
0;61;5265;0;471;2083;3;3;60
0;62;5736;0;235;2083;-1;3;60
0;63;5265;2083;706;1029;-2;2;59
0;64;5265;2083;411;1029;128;3;63
0;65;5676;2083;295;1029;-2;3;63
0;66;5676;2083;295;999;95;4;65
0;67;5676;3082;295;30;-1;4;65
0;68;5265;3112;706;98;-1;2;59
0;69;5971;0;29;3210;-1;1;0
1;70;0;0;6000;3210;-2;0;
1;71;0;0;548;3210;-2;1;70
1;72;0;0;548;1408;-2;2;71
1;73;0;0;464;1408;344;3;72
1;74;464;0;84;1408;-1;3;72
1;75;0;1408;548;878;4;2;71
1;76;0;2286;548;924;-1;2;71
1;77;548;0;696;3210;-2;1;70
1;78;548;0;696;1198;313;2;77
1;79;548;1198;696;738;-2;2;77
1;80;548;1198;593;738;188;3;79
1;81;1141;1198;103;738;-1;3;79
1;82;548;1936;696;999;-2;2;77
1;83;548;1936;295;999;96;3;82
1;84;843;1936;401;999;-1;3;82
1;85;548;2935;696;275;-1;2;77
1;86;1244;0;470;3210;-2;1;70
1;87;1244;0;470;1071;218;2;86
1;88;1244;1071;470;1879;-2;2;86
1;89;1244;1071;315;1879;62;3;88
1;90;1559;1071;155;1879;-1;3;88
1;91;1244;2950;470;260;-1;2;86
1;92;1714;0;470;3210;-2;1;70
1;93;1714;0;470;1071;219;2;92
1;94;1714;1071;470;1879;-2;2;92
1;95;1714;1071;315;1879;63;3;94
1;96;2029;1071;155;1879;-1;3;94
1;97;1714;2950;470;260;-1;2;92
1;98;2184;0;569;3210;-2;1;70
1;99;2184;0;569;1071;-2;2;98
1;100;2184;0;470;1071;220;3;99
1;101;2654;0;99;1071;-1;3;99
1;102;2184;1071;569;1958;97;2;98
1;103;2184;3029;569;181;-1;2;98
1;104;2753;0;1120;3210;-2;1;70
1;105;2753;0;1120;1958;-2;2;104
1;106;2753;0;551;1958;-2;3;105
1;107;2753;0;551;1318;250;4;106
1;108;2753;1318;551;640;-1;4;106
1;109;3304;0;569;1958;98;3;105
1;110;2753;1958;1120;1123;-2;2;104
1;111;2753;1958;75;1123;-1;3;110
1;112;2828;1958;361;1123;279;3;110
1;113;3189;1958;684;1123;-1;3;110
1;114;2753;3081;1120;129;-1;2;104
1;115;3873;0;936;3210;-2;1;70
1;116;3873;0;936;1835;-2;2;115
1;117;3873;0;468;1835;64;3;116
1;118;4341;0;468;1835;65;3;116
1;119;3873;1835;936;1058;-2;2;115
1;120;3873;1835;459;1058;155;3;119
1;121;4332;1835;477;1058;-1;3;119
1;122;3873;2893;936;317;-1;2;115
1;123;4809;0;602;3210;-2;1;70
1;124;4809;0;602;1824;66;2;123
1;125;4809;1824;602;1008;-2;2;123
1;126;4809;1824;379;1008;280;3;125
1;127;5188;1824;223;1008;-1;3;125
1;128;4809;2832;602;378;-1;2;123
1;129;5411;0;551;3210;-2;1;70
1;130;5411;0;551;1318;251;2;129
1;131;5411;1318;551;761;-2;2;129
1;132;5411;1318;481;761;31;3;131
1;133;5892;1318;70;761;-1;3;131
1;134;5411;2079;551;1131;-1;2;129
1;135;5962;0;38;3210;-1;1;70
2;136;0;0;6000;3210;-2;0;
2;137;0;0;941;3210;-2;1;136
2;138;0;0;941;1644;-2;2;137
2;139;0;0;632;1644;67;3;138
2;140;632;0;309;1644;-1;3;138
2;141;0;1644;941;485;189;2;137
2;142;0;2129;941;411;129;2;137
2;143;0;2540;941;670;-1;2;137
2;144;941;0;761;3210;-2;1;136
2;145;941;0;761;1476;-2;2;144
2;146;941;0;722;1476;5;3;145
2;147;1663;0;39;1476;-1;3;145
2;148;941;1476;761;481;32;2;144
2;149;941;1957;761;1008;-2;2;144
2;150;941;1957;379;1008;281;3;149
2;151;1320;1957;382;1008;-1;3;149
2;152;941;2965;761;245;-1;2;144
2;153;1702;0;1036;3210;-2;1;136
2;154;1702;0;1036;1868;-2;2;153
2;155;1702;0;324;1868;-2;3;154
2;156;1702;0;324;1318;252;4;155
2;157;1702;1318;324;550;-1;4;155
2;158;2026;0;356;1868;33;3;154
2;159;2382;0;356;1868;34;3;154
2;160;1702;1868;1036;1213;-2;2;153
2;161;1702;1868;781;1213;99;3;160
2;162;2483;1868;255;1213;-1;3;160
2;163;1702;3081;1036;129;-1;2;153
2;164;2738;0;1265;3210;-2;1;136
