PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;649;3210;-2;1;0
0;2;0;0;649;2040;-2;2;1
0;3;0;0;621;2040;150;3;2
0;4;621;0;28;2040;-1;3;2
0;5;0;2040;649;1147;175;2;1
0;6;0;3187;649;23;-1;2;1
0;7;649;0;1176;3210;-2;1;0
0;8;649;0;1176;2040;-2;2;7
0;9;649;0;621;2040;151;3;8
0;10;1270;0;555;2040;-1;3;8
0;11;649;2040;1176;1105;-2;2;7
0;12;649;2040;588;1105;125;3;11
0;13;1237;2040;588;1105;126;3;11
0;14;649;3145;1176;65;-1;2;7
0;15;1825;0;1176;3210;-2;1;0
0;16;1825;0;1176;2040;-2;2;15
0;17;1825;0;621;2040;152;3;16
0;18;2446;0;555;2040;-1;3;16
0;19;1825;2040;1176;1105;-2;2;15
0;20;1825;2040;588;1105;75;3;19
0;21;2413;2040;588;1105;76;3;19
0;22;1825;3145;1176;65;-1;2;15
0;23;3001;0;1176;3210;-2;1;0
0;24;3001;0;1176;2040;-2;2;23
0;25;3001;0;621;2040;153;3;24
0;26;3622;0;555;2040;-1;3;24
0;27;3001;2040;1176;1105;-2;2;23
0;28;3001;2040;588;1105;77;3;27
0;29;3589;2040;588;1105;127;3;27
0;30;3001;3145;1176;65;-1;2;23
0;31;4177;0;1176;3210;-2;1;0
0;32;4177;0;1176;2040;-2;2;31
0;33;4177;0;621;2040;154;3;32
0;34;4798;0;555;2040;-1;3;32
0;35;4177;2040;1176;1105;-2;2;31
0;36;4177;2040;588;1105;128;3;35
0;37;4765;2040;588;1105;129;3;35
0;38;4177;3145;1176;65;-1;2;31
0;39;5353;0;621;3210;-2;1;0
0;40;5353;0;621;708;-1;2;39
0;41;5353;708;621;2040;155;2;39
0;42;5353;2748;621;308;-2;2;39
0;43;5353;2748;502;308;100;3;42
0;44;5855;2748;119;308;-1;3;42
0;45;5353;3056;621;154;-1;2;39
0;46;5974;0;26;3210;-1;1;0
1;47;0;0;6000;3210;-2;0;
1;48;0;0;1176;3210;-2;1;47
1;49;0;0;1176;2040;-2;2;48
1;50;0;0;621;2040;156;3;49
1;51;621;0;555;2040;-1;3;49
1;52;0;2040;1176;1105;-2;2;48
1;53;0;2040;588;1105;130;3;52
1;54;588;2040;588;1105;131;3;52
1;55;0;3145;1176;65;-1;2;48
1;56;1176;0;512;3210;-2;1;47
1;57;1176;0;512;1559;225;2;56
1;58;1176;1559;512;1559;226;2;56
1;59;1176;3118;512;92;-1;2;56
1;60;1688;0;611;3210;-2;1;47
1;61;1688;0;611;1952;-2;2;60
1;62;1688;0;419;1952;227;3;61
1;63;2107;0;192;1952;-1;3;61
1;64;1688;1952;611;1105;-2;2;60
1;65;1688;1952;23;1105;-1;3;64
1;66;1711;1952;588;1105;132;3;64
1;67;1688;3057;611;153;-1;2;60
1;68;2299;0;588;3210;-2;1;47
1;69;2299;0;588;1952;-2;2;68
