PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;443;3210;-2;1;0
0;2;0;0;443;2261;26;2;1
0;3;0;2261;443;597;-2;2;1
0;4;0;2261;269;597;39;3;3
0;5;269;2261;174;597;-1;3;3
0;6;0;2858;443;352;-1;2;1
0;7;443;0;578;3210;-2;1;0
0;8;443;0;578;2261;-2;2;7
0;9;443;0;443;2261;27;3;8
0;10;886;0;135;2261;-1;3;8
0;11;443;2261;578;804;0;2;7
0;12;443;3065;578;145;-1;2;7
0;13;1021;0;822;3210;-2;1;0
0;14;1021;0;822;2261;-2;2;13
0;15;1021;0;443;2261;13;3;14
0;16;1464;0;379;2261;-1;3;14
0;17;1021;2261;822;928;-2;2;13
0;18;1021;2261;411;928;1;3;17
0;19;1432;2261;411;928;2;3;17
0;20;1021;3189;822;21;-1;2;13
0;21;1843;0;443;3210;-2;1;0
0;22;1843;0;443;2080;-2;2;21
0;23;1843;0;401;2080;40;3;22
0;24;2244;0;42;2080;-1;3;22
0;25;1843;2080;443;449;14;2;21
0;26;1843;2529;443;449;15;2;21
0;27;1843;2978;443;232;-1;2;21
0;28;2286;0;928;3210;-2;1;0
0;29;2286;0;928;2295;-2;2;28
0;30;2286;0;443;2295;16;3;29
0;31;2729;0;485;2295;-1;3;29
0;32;2286;2295;928;449;-2;2;28
0;33;2286;2295;443;449;28;3;32
0;34;2729;2295;485;449;-1;3;32
0;35;2286;2744;928;411;3;2;28
0;36;2286;3155;928;55;-1;2;28
0;37;3214;0;401;3210;-2;1;0
0;38;3214;0;401;911;-1;2;37
0;39;3214;911;401;2080;41;2;37
0;40;3214;2991;401;219;-1;2;37
0;41;3615;0;443;3210;-2;1;0
0;42;3615;0;443;2295;17;2;41
0;43;3615;2295;443;158;-1;2;41
0;44;3615;2453;443;449;29;2;41
0;45;3615;2902;443;308;-1;2;41
0;46;4058;0;886;3210;-2;1;0
0;47;4058;0;886;2261;-2;2;46
0;48;4058;0;443;2261;30;3;47
0;49;4501;0;443;2261;31;3;47
0;50;4058;2261;886;449;-2;2;46
0;51;4058;2261;443;449;32;3;50
0;52;4501;2261;443;449;-1;3;50
0;53;4058;2710;886;449;-2;2;46
0;54;4058;2710;443;449;33;3;53
0;55;4501;2710;443;449;-1;3;53
0;56;4058;3159;886;51;-1;2;46
0;57;4944;0;906;3210;-2;1;0
0;58;4944;0;906;2261;-2;2;57
0;59;4944;0;20;2261;-1;3;58
0;60;4964;0;443;2261;34;3;58
0;61;5407;0;443;2261;35;3;58
0;62;4944;2261;906;449;-2;2;57
0;63;4944;2261;443;449;36;3;62
0;64;5387;2261;463;449;-1;3;62
0;65;4944;2710;906;449;-2;2;57
0;66;4944;2710;443;449;37;3;65
0;67;5387;2710;463;449;-1;3;65
0;68;4944;3159;906;51;-1;2;57
0;69;5850;0;150;3210;-1;1;0
1;70;0;0;6000;3210;-2;0;
1;71;0;0;443;3210;-2;1;70
1;72;0;0;443;2261;38;2;71
1;73;0;2261;443;949;-1;2;71
1;74;443;0;298;3210;-2;1;70
1;75;443;0;298;1414;18;2;74
1;76;443;1414;298;280;-1;2;74
1;77;443;1694;298;1414;19;2;74
1;78;443;3108;298;102;-1;2;74
1;79;741;0;944;3210;-2;1;70
1;80;741;0;944;2080;-2;2;79
1;81;741;0;401;2080;42;3;80
1;82;1142;0;543;2080;-1;3;80
1;83;741;2080;944;84;-1;2;79
1;84;741;2164;944;958;62;2;79
1;85;741;3122;944;88;-1;2;79
1;86;1685;0;390;3210;-2;1;70
1;87;1685;0;390;1794;20;2;86
1;88;1685;1794;390;1196;-2;2;86
1;89;1685;1794;367;1196;43;3;88
1;90;2052;1794;23;1196;-1;3;88
1;91;1685;2990;390;220;-1;2;86
1;92;2075;0;548;3210;-2;1;70
1;93;2075;0;548;1794;-2;2;92
1;94;2075;0;390;1794;21;3;93
1;95;2465;0;158;1794;-1;3;93
1;96;2075;1794;548;854;22;2;92
1;97;2075;2648;548;562;-1;2;92
1;98;2623;0;303;3210;-2;1;70
1;99;2623;0;303;1414;23;2;98
1;100;2623;1414;303;1414;24;2;98
1;101;2623;2828;303;382;-1;2;98
1;102;2926;0;944;3210;-2;1;70
1;103;2926;0;944;2080;-2;2;102
1;104;2926;0;751;2080;44;3;103
1;105;3677;0;193;2080;-1;3;103
1;106;2926;2080;944;958;63;2;102
1;107;2926;3038;944;172;-1;2;102
1;108;3870;0;443;3210;-2;1;70
1;109;3870;0;443;1303;-2;2;108
1;110;3870;0;396;1303;45;3;109
1;111;4266;0;47;1303;-1;3;109
1;112;3870;1303;443;1303;-2;2;108
1;113;3870;1303;396;1303;46;3;112
1;114;4266;1303;47;1303;-1;3;112
1;115;3870;2606;443;449;47;2;108
1;116;3870;3055;443;155;-1;2;108
1;117;4313;0;804;3210;-2;1;70
1;118;4313;0;804;2099;4;2;117
1;119;4313;2099;804;449;-2;2;117
1;120;4313;2099;443;449;48;3;119
1;121;4756;2099;361;449;-1;3;119
1;122;4313;2548;804;662;-1;2;117
1;123;5117;0;788;3210;-2;1;70
1;124;5117;0;788;1702;-2;2;123
1;125;5117;0;444;1702;5;3;124
1;126;5561;0;344;1702;-1;3;124
1;127;5117;1702;788;828;25;2;123
1;128;5117;2530;788;680;-1;2;123
1;129;5905;0;95;3210;-1;1;70
2;130;0;0;6000;3210;-2;0;
2;131;0;0;944;3210;-2;1;130
2;132;0;0;944;1702;-2;2;131
2;133;0;0;444;1702;6;3;132
2;134;444;0;500;1702;-1;3;132
2;135;0;1702;944;958;64;2;131
2;136;0;2660;944;550;-1;2;131
2;137;944;0;944;3210;-2;1;130
2;138;944;0;944;1702;-2;2;137
2;139;944;0;444;1702;7;3;138
2;140;1388;0;500;1702;-1;3;138
2;141;944;1702;944;958;65;2;137
2;142;944;2660;944;550;-1;2;137
2;143;1888;0;944;3210;-2;1;130
2;144;1888;0;944;1702;-2;2;143
2;145;1888;0;444;1702;8;3;144
2;146;2332;0;500;1702;-1;3;144
2;147;1888;1702;944;958;66;2;143
2;148;1888;2660;944;550;-1;2;143
2;149;2832;0;944;3210;-2;1;130
2;150;2832;0;944;1702;-2;2;149
2;151;2832;0;339;1702;-1;3;150
2;152;3171;0;444;1702;9;3;150
2;153;3615;0;161;1702;-1;3;150
2;154;2832;1702;944;958;67;2;149
2;155;2832;2660;944;550;-1;2;149
2;156;3776;0;1813;3210;-2;1;130
2;157;3776;0;1813;1993;-2;2;156
2;158;3776;0;944;1993;49;3;157
2;159;4720;0;869;1993;-1;3;157
2;160;3776;1993;1813;1174;50;2;156
2;161;3776;3167;1813;43;-1;2;156
2;162;5589;0;411;3210;-1;1;130
3;163;0;0;6000;3210;-2;0;
3;164;0;0;608;3210;-2;1;163
3;165;0;0;608;1702;-2;2;164
3;166;0;0;444;1702;10;3;165
