PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;821;3210;-2;1;0
0;2;0;0;821;691;-2;2;1
0;3;0;0;321;691;35;3;2
0;4;321;0;500;691;-1;3;2
0;5;0;691;821;1614;-2;2;1
0;6;0;691;677;1614;7;3;5
0;7;677;691;144;1614;-1;3;5
0;8;0;2305;821;843;28;2;1
0;9;0;3148;821;62;-1;2;1
0;10;821;0;1009;3210;-2;1;0
0;11;821;0;1009;843;-2;2;10
0;12;821;0;319;843;-1;3;11
0;13;1140;0;402;843;36;3;11
0;14;1542;0;288;843;-1;3;11
0;15;821;843;1009;843;-2;2;10
0;16;821;843;824;843;29;3;15
0;17;1645;843;185;843;-1;3;15
0;18;821;1686;1009;402;30;2;10
0;19;821;2088;1009;824;31;2;10
0;20;821;2912;1009;298;-1;2;10
0;21;1830;0;908;3210;-2;1;0
0;22;1830;0;908;1929;-2;2;21
0;23;1830;0;610;1929;-2;3;22
0;24;1830;0;610;1752;0;4;23
0;25;1830;1752;610;177;-1;4;23
0;26;2440;0;298;1929;1;3;22
0;27;1830;1929;908;1027;-2;2;21
0;28;1830;1929;821;1027;32;3;27
0;29;2651;1929;87;1027;-1;3;27
0;30;1830;2956;908;254;-1;2;21
0;31;2738;0;1717;3210;-2;1;0
0;32;2738;0;1717;1929;-2;2;31
0;33;2738;0;798;1929;2;3;32
0;34;3536;0;824;1929;-2;3;32
0;35;3536;0;824;1609;14;4;34
0;36;3536;1609;824;320;-1;4;34
0;37;4360;0;95;1929;-1;3;32
0;38;2738;1929;1717;382;15;2;31
0;39;2738;2311;1717;864;-2;2;31
0;40;2738;2311;1684;864;21;3;39
0;41;4422;2311;33;864;-1;3;39
0;42;2738;3175;1717;35;-1;2;31
0;43;4455;0;821;3210;-2;1;0
0;44;4455;0;821;1717;-2;2;43
0;45;4455;0;382;1717;16;3;44
0;46;4837;0;439;1717;-1;3;44
0;47;4455;1717;821;1027;33;2;43
0;48;4455;2744;821;466;-1;2;43
0;49;5276;0;724;3210;-1;1;0
1;50;0;0;6000;3210;-2;0;
1;51;0;0;1368;3210;-2;1;50
1;52;0;0;1368;2128;-2;2;51
1;53;0;0;1259;2128;3;3;52
1;54;1259;0;109;2128;-1;3;52
1;55;0;2128;1368;496;-2;2;51
1;56;0;2128;584;496;-2;3;55
1;57;0;2128;584;296;4;4;56
1;58;0;2424;584;200;-1;4;56
1;59;584;2128;784;496;5;3;55
1;60;0;2624;1368;496;-2;2;51
1;61;0;2624;784;496;6;3;60
1;62;784;2624;584;496;-1;3;60
1;63;0;3120;1368;90;-1;2;51
1;64;1368;0;2262;3210;-2;1;50
1;65;1368;0;2262;2166;-2;2;64
1;66;1368;0;1398;2166;8;3;65
1;67;2766;0;864;2166;-2;3;65
1;68;2766;0;864;1684;22;4;67
1;69;2766;1684;864;482;-1;4;67
1;70;1368;2166;2262;947;-2;2;64
1;71;1368;2166;2013;947;17;3;70
1;72;3381;2166;249;947;-1;3;70
1;73;1368;3113;2262;97;-1;2;64
1;74;3630;0;1684;3210;-2;1;50
1;75;3630;0;1684;2013;-2;2;74
1;76;3630;0;947;2013;18;3;75
1;77;4577;0;737;2013;-1;3;75
1;78;3630;2013;1684;864;23;2;74
1;79;3630;2877;1684;333;-1;2;74
1;80;5314;0;686;3210;-1;1;50
2;81;0;0;6000;3210;-2;0;
2;82;0;0;1096;3210;-2;1;81
2;83;0;0;1096;2248;-2;2;82
2;84;0;0;864;2248;-2;3;83
2;85;0;0;864;564;-1;4;84
2;86;0;564;864;1684;24;4;84
2;87;864;0;212;2248;-2;3;83
2;88;864;0;212;1096;25;4;87
2;89;864;1096;212;1152;-1;4;87
2;90;1076;0;20;2248;-1;3;83
2;91;0;2248;1096;782;26;2;82
2;92;0;3030;1096;180;-1;2;82
2;93;1096;0;604;3210;-2;1;81
2;94;1096;0;604;1609;27;2;93
2;95;1096;1609;604;1601;-1;2;93
2;96;1700;0;992;3210;-2;1;81
2;97;1700;0;992;113;-1;2;96
2;98;1700;113;992;2053;19;2;96
2;99;1700;2166;992;1044;-1;2;96
2;100;2692;0;2053;3210;-2;1;81
2;101;2692;0;2053;1684;-2;2;100
2;102;2692;0;864;1684;34;3;101
2;103;3556;0;1189;1684;-1;3;101
2;104;2692;1684;2053;466;-1;2;100
2;105;2692;2150;2053;992;20;2;100
2;106;2692;3142;2053;68;-1;2;100
2;107;4745;0;1255;3210;-1;1;81
3;108;0;0;6000;3210;-2;0;
3;109;0;0;3123;3210;-2;1;108
3;110;0;0;3123;2166;-2;2;109
3;111;0;0;1398;2166;9;3;110
3;112;1398;0;728;2166;-2;3;110
3;113;1398;0;728;2058;10;4;112
3;114;1398;2058;728;108;-1;4;112
3;115;2126;0;114;2166;-1;3;110
3;116;2240;0;354;2166;-2;3;110
3;117;2240;0;354;1905;11;4;116
3;118;2240;1905;354;261;-1;4;116
3;119;2594;0;529;2166;-1;3;110
3;120;0;2166;3123;822;-2;2;109
3;121;0;2166;1905;822;12;3;120
3;122;1905;2166;1218;822;-2;3;120
3;123;1905;2166;1218;677;13;4;122
3;124;1905;2843;1218;145;-1;4;122
3;125;0;2988;3123;222;-1;2;109
3;126;3123;0;2877;3210;-1;1;108
