PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1813;3210;-2;1;0
0;2;0;0;1813;1993;-2;2;1
0;3;0;0;944;1993;49;3;2
0;4;944;0;869;1993;-1;3;2
0;5;0;1993;1813;1174;50;2;1
0;6;0;3167;1813;43;-1;2;1
0;7;1813;0;1174;3210;-2;1;0
0;8;1813;0;1174;1813;51;2;7
0;9;1813;1813;1174;1397;-1;2;7
0;10;2987;0;443;3210;-2;1;0
0;11;2987;0;443;911;-1;2;10
0;12;2987;911;443;2261;26;2;10
0;13;2987;3172;443;38;-1;2;10
0;14;3430;0;443;3210;-2;1;0
0;15;3430;0;443;2261;27;2;14
0;16;3430;2261;443;449;28;2;14
0;17;3430;2710;443;449;29;2;14
0;18;3430;3159;443;51;-1;2;14
0;19;3873;0;644;3210;-2;1;0
0;20;3873;0;644;2261;-2;2;19
0;21;3873;0;443;2261;30;3;20
0;22;4316;0;201;2261;-1;3;20
0;23;3873;2261;644;804;-2;2;19
0;24;3873;2261;66;804;-1;3;23
0;25;3939;2261;578;804;0;3;23
0;26;3873;3065;644;145;-1;2;19
0;27;4517;0;1339;3210;-2;1;0
0;28;4517;0;1339;2261;-2;2;27
0;29;4517;0;558;2261;-2;3;28
0;30;4517;0;558;1793;52;4;29
0;31;4517;1793;558;468;-1;4;29
0;32;5075;0;443;2261;31;3;28
0;33;5518;0;338;2261;-1;3;28
0;34;4517;2261;1339;928;-2;2;27
0;35;4517;2261;411;928;1;3;34
0;36;4928;2261;928;928;-2;3;34
0;37;4928;2261;928;411;2;4;36
0;38;4928;2672;928;517;-1;4;36
0;39;4517;3189;1339;21;-1;2;27
0;40;5856;0;144;3210;-1;1;0
1;41;0;0;6000;3210;-2;0;
1;42;0;0;443;3210;-2;1;41
1;43;0;0;443;2261;13;2;42
1;44;0;2261;443;449;32;2;42
1;45;0;2710;443;449;33;2;42
1;46;0;3159;443;51;-1;2;42
1;47;443;0;944;3210;-2;1;41
1;48;443;0;944;1793;-2;2;47
1;49;443;0;104;1793;-1;3;48
1;50;547;0;559;1793;53;3;48
1;51;1106;0;281;1793;-1;3;48
1;52;443;1793;944;371;-1;2;47
1;53;443;2164;944;958;62;2;47
1;54;443;3122;944;88;-1;2;47
1;55;1387;0;443;3210;-2;1;41
1;56;1387;0;443;688;-1;2;55
1;57;1387;688;443;2261;34;2;55
1;58;1387;2949;443;261;-1;2;55
1;59;1830;0;680;3210;-2;1;41
1;60;1830;0;680;2261;-2;2;59
1;61;1830;0;443;2261;35;3;60
1;62;2273;0;237;2261;-1;3;60
1;63;1830;2261;680;928;-2;2;59
1;64;1830;2261;411;928;3;3;63
1;65;2241;2261;269;928;-2;3;63
1;66;2241;2261;269;597;39;4;65
1;67;2241;2858;269;331;-1;4;65
1;68;1830;3189;680;21;-1;2;59
1;69;2510;0;944;3210;-2;1;41
1;70;2510;0;944;2099;-2;2;69
1;71;2510;0;804;2099;4;3;70
1;72;3314;0;140;2099;-1;3;70
1;73;2510;2099;944;958;63;2;69
1;74;2510;3057;944;153;-1;2;69
1;75;3454;0;958;3210;-2;1;41
1;76;3454;0;958;2080;-2;2;75
1;77;3454;0;401;2080;40;3;76
1;78;3855;0;557;2080;-1;3;76
1;79;3454;2080;958;163;-1;2;75
