PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;650;3210;-2;1;0
0;2;0;0;650;972;-2;2;1
0;3;0;0;322;972;31;3;2
0;4;322;0;243;972;-2;3;2
0;5;322;0;243;825;38;4;4
0;6;322;825;243;147;-1;4;4
0;7;565;0;85;972;-1;3;2
0;8;0;972;650;1022;-2;2;1
0;9;0;972;587;1022;32;3;8
0;10;587;972;63;1022;-1;3;8
0;11;0;1994;650;1117;-2;2;1
0;12;0;1994;354;1117;33;3;11
0;13;354;1994;296;1117;-2;3;11
0;14;354;1994;296;856;39;4;13
0;15;354;2850;296;261;-1;4;13
0;16;0;3111;650;99;-1;2;1
0;17;650;0;664;3210;-2;1;0
0;18;650;0;664;886;-2;2;17
0;19;650;0;441;886;40;3;18
0;20;1091;0;223;886;-1;3;18
0;21;650;886;664;947;-2;2;17
0;22;650;886;332;947;41;3;21
0;23;982;886;332;947;42;3;21
0;24;650;1833;664;1117;-2;2;17
0;25;650;1833;354;1117;34;3;24
0;26;1004;1833;252;1117;-2;3;24
0;27;1004;1833;252;1019;0;4;26
0;28;1004;2852;252;98;-1;4;26
0;29;1256;1833;58;1117;-1;3;24
0;30;650;2950;664;260;-1;2;17
0;31;1314;0;1234;3210;-2;1;0
0;32;1314;0;1234;1901;-2;2;31
0;33;1314;0;387;1901;27;3;32
0;34;1701;0;387;1901;28;3;32
0;35;2088;0;361;1901;-2;3;32
0;36;2088;0;361;868;29;4;35
0;37;2088;868;361;868;30;4;35
0;38;2088;1736;361;165;-1;4;35
0;39;2449;0;99;1901;-1;3;32
0;40;1314;1901;1234;1127;-2;2;31
0;41;1314;1901;804;1127;13;3;40
0;42;2118;1901;430;1127;-2;3;40
0;43;2118;1901;430;776;14;4;42
0;44;2118;2677;430;351;-1;4;42
0;45;1314;3028;1234;182;-1;2;31
0;46;2548;0;865;3210;-2;1;0
0;47;2548;0;865;1106;-2;2;46
0;48;2548;0;195;1106;-2;3;47
0;49;2548;0;195;737;15;4;48
0;50;2548;737;195;369;-1;4;48
0;51;2743;0;316;1106;16;3;47
0;52;3059;0;316;1106;17;3;47
0;53;3375;0;38;1106;-1;3;47
0;54;2548;1106;865;954;1;2;46
0;55;2548;2060;865;858;-2;2;46
0;56;2548;2060;815;858;45;3;55
0;57;3363;2060;50;858;-1;3;55
0;58;2548;2918;865;292;-1;2;46
0;59;3413;0;841;3210;-2;1;0
0;60;3413;0;841;1592;-2;2;59
0;61;3413;0;646;1592;7;3;60
0;62;4059;0;195;1592;-2;3;60
0;63;4059;0;195;1261;18;4;62
0;64;4059;1261;195;331;-1;4;62
0;65;3413;1592;841;1182;-2;2;59
0;66;3413;1592;782;1182;43;3;65
0;67;4195;1592;59;1182;-1;3;65
0;68;3413;2774;841;436;-1;2;59
0;69;4254;0;1189;3210;-2;1;0
0;70;4254;0;1189;972;-2;2;69
0;71;4254;0;416;972;-2;3;70
0;72;4254;0;416;865;2;4;71
0;73;4254;865;416;107;-1;4;71
0;74;4670;0;322;972;44;3;70
0;75;4992;0;451;972;-1;3;70
0;76;4254;972;1189;1189;-2;2;69
0;77;4254;972;790;1189;3;3;76
0;78;5044;972;399;1189;-1;3;76
0;79;4254;2161;1189;222;4;2;69
0;80;4254;2383;1189;246;-2;2;69
0;81;4254;2383;762;246;8;3;80
0;82;5016;2383;427;246;-1;3;80
0;83;4254;2629;1189;581;-1;2;69
0;84;5443;0;557;3210;-1;1;0
1;85;0;0;6000;3210;-2;0;
1;86;0;0;1501;3210;-2;1;85
1;87;0;0;1501;1224;-2;2;86
1;88;0;0;805;1224;-2;3;87
1;89;0;0;805;1187;19;4;88
1;90;0;1187;805;37;-1;4;88
1;91;805;0;696;1224;5;3;87
1;92;0;1224;1501;1936;-2;2;86
1;93;0;1224;800;1936;35;3;92
1;94;800;1224;329;1936;-2;3;92
1;95;800;1224;329;1027;36;4;94
1;96;800;2251;329;909;-1;4;94
1;97;1129;1224;329;1936;-2;3;92
1;98;1129;1224;329;1027;37;4;97
1;99;1129;2251;329;909;-1;4;97
1;100;1458;1224;43;1936;-1;3;92
1;101;0;3160;1501;50;-1;2;86
1;102;1501;0;954;3210;-2;1;85
1;103;1501;0;954;1395;20;2;102
1;104;1501;1395;954;791;-2;2;102
1;105;1501;1395;885;791;21;3;104
1;106;2386;1395;69;791;-1;3;104
1;107;1501;2186;954;1024;-1;2;102
1;108;2455;0;1677;3210;-2;1;85
1;109;2455;0;1677;1662;-2;2;108
1;110;2455;0;559;1662;-2;3;109
1;111;2455;0;559;1605;22;4;110
1;112;2455;1605;559;57;-1;4;110
1;113;3014;0;559;1662;-2;3;109
1;114;3014;0;559;57;-1;4;113
1;115;3014;57;559;1605;23;4;113
1;116;3573;0;559;1662;-2;3;109
1;117;3573;0;559;1605;24;4;116
1;118;3573;1605;559;57;-1;4;116
1;119;2455;1662;1677;427;-2;2;108
1;120;2455;1662;722;427;-2;3;119
1;121;2455;1662;722;342;6;4;120
1;122;2455;2004;722;85;-1;4;120
1;123;3177;1662;480;427;25;3;119
1;124;3657;1662;475;427;-1;3;119
1;125;2455;2089;1677;1121;-1;2;108
1;126;4132;0;1108;3210;-2;1;85
1;127;4132;0;1108;257;-2;2;126
1;128;4132;0;952;257;26;3;127
1;129;5084;0;156;257;-1;3;127
1;130;4132;257;1108;41;-1;2;126
1;131;4132;298;1108;1420;46;2;126
1;132;4132;1718;1108;1492;-1;2;126
1;133;5240;0;247;3210;-2;1;85
1;134;5240;0;247;2039;47;2;133
1;135;5240;2039;247;1171;-1;2;133
1;136;5487;0;232;3210;-2;1;85
1;137;5487;0;232;2303;48;2;136
1;138;5487;2303;232;907;-1;2;136
1;139;5719;0;281;3210;-1;1;85
2;140;0;0;6000;3210;-2;0;
2;141;0;0;1009;3210;-2;1;140
2;142;0;0;1009;2155;-2;2;141
2;143;0;0;940;2155;9;3;142
2;144;940;0;69;2155;-1;3;142
2;145;0;2155;1009;310;10;2;141
2;146;0;2465;1009;310;11;2;141
2;147;0;2775;1009;303;-2;2;141
2;148;0;2775;859;303;49;3;147
2;149;859;2775;150;303;-1;3;147
2;150;0;3078;1009;132;-1;2;141
2;151;1009;0;790;3210;-2;1;140
2;152;1009;0;790;1019;12;2;151
2;153;1009;1019;790;2191;-1;2;151
2;154;1799;0;4201;3210;-1;1;140
