PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1626;3210;-2;1;0
0;2;0;0;1626;1171;-2;2;1
0;3;0;0;430;1171;-2;3;2
0;4;0;0;430;1084;0;4;3
0;5;0;1084;430;87;-1;4;3
0;6;430;0;522;1171;12;3;2
0;7;952;0;522;1171;13;3;2
0;8;1474;0;152;1171;-1;3;2
0;9;0;1171;1626;618;-2;2;1
0;10;0;1171;1604;618;1;3;9
0;11;1604;1171;22;618;-1;3;9
0;12;0;1789;1626;1287;-2;2;1
0;13;0;1789;1077;1287;-2;3;12
0;14;0;1789;1077;460;14;4;13
0;15;0;2249;1077;827;15;4;13
0;16;1077;1789;549;1287;-2;3;12
0;17;1077;1789;549;1262;2;4;16
0;18;1077;3051;549;25;-1;4;16
0;19;0;3076;1626;134;-1;2;1
0;20;1626;0;1675;3210;-2;1;0
0;21;1626;0;1675;498;-2;2;20
0;22;1626;0;1365;498;3;3;21
0;23;2991;0;310;498;-1;3;21
0;24;1626;498;1675;2085;-2;2;20
0;25;1626;498;381;2085;10;3;24
0;26;2007;498;482;2085;-2;3;24
0;27;2007;498;482;1700;9;4;26
0;28;2007;2198;482;385;-1;4;26
0;29;2489;498;733;2085;11;3;24
0;30;3222;498;79;2085;-1;3;24
0;31;1626;2583;1675;395;8;2;20
0;32;1626;2978;1675;232;-1;2;20
0;33;3301;0;960;3210;-2;1;0
0;34;3301;0;960;895;4;2;33
0;35;3301;895;960;1911;-2;2;33
0;36;3301;895;405;1911;5;3;35
0;37;3706;895;482;1911;-2;3;35
0;38;3706;895;482;1700;16;4;37
0;39;3706;2595;482;211;-1;4;37
0;40;4188;895;73;1911;-1;3;35
0;41;3301;2806;960;404;-1;2;33
0;42;4261;0;1126;3210;-2;1;0
0;43;4261;0;1126;2052;6;2;42
0;44;4261;2052;1126;1158;-1;2;42
0;45;5387;0;426;3210;-2;1;0
0;46;5387;0;426;1655;7;2;45
0;47;5387;1655;426;1555;-1;2;45
0;48;5813;0;187;3210;-1;1;0
