PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;359;3210;-2;1;0
0;2;0;0;359;1142;-2;2;1
0;3;0;0;315;1142;0;3;2
0;4;315;0;44;1142;-1;3;2
0;5;0;1142;359;1142;-2;2;1
0;6;0;1142;315;1142;1;3;5
0;7;315;1142;44;1142;-1;3;5
0;8;0;2284;359;804;40;2;1
0;9;0;3088;359;122;-1;2;1
0;10;359;0;544;3210;-2;1;0
0;11;359;0;544;1400;-2;2;10
0;12;359;0;464;1400;50;3;11
0;13;823;0;80;1400;-1;3;11
0;14;359;1400;544;1604;41;2;10
0;15;359;3004;544;206;-1;2;10
0;16;903;0;902;3210;-2;1;0
0;17;903;0;902;1604;-2;2;16
0;18;903;0;544;1604;42;3;17
0;19;1447;0;358;1604;-1;3;17
0;20;903;1604;902;1558;2;2;16
0;21;903;3162;902;48;-1;2;16
0;22;1805;0;704;3210;-2;1;0
0;23;1805;0;704;1604;-2;2;22
0;24;1805;0;544;1604;43;3;23
0;25;2349;0;160;1604;-1;3;23
0;26;1805;1604;704;1431;44;2;22
0;27;1805;3035;704;175;-1;2;22
0;28;2509;0;648;3210;-2;1;0
0;29;2509;0;648;557;-2;2;28
0;30;2509;0;310;557;20;3;29
0;31;2819;0;338;557;-1;3;29
0;32;2509;557;648;968;-2;2;28
0;33;2509;557;449;968;45;3;32
0;34;2958;557;199;968;-1;3;32
0;35;2509;1525;648;1567;-2;2;28
0;36;2509;1525;324;1567;46;3;35
0;37;2833;1525;324;1567;47;3;35
0;38;2509;3092;648;118;-1;2;28
0;39;3157;0;324;3210;-2;1;0
0;40;3157;0;324;1567;48;2;39
0;41;3157;1567;324;1567;49;2;39
0;42;3157;3134;324;76;-1;2;39
0;43;3481;0;580;3210;-2;1;0
0;44;3481;0;580;947;-2;2;43
0;45;3481;0;457;947;10;3;44
0;46;3938;0;123;947;-1;3;44
0;47;3481;947;580;577;-2;2;43
0;48;3481;947;399;577;11;3;47
0;49;3880;947;181;577;-1;3;47
0;50;3481;1524;580;577;-2;2;43
0;51;3481;1524;399;577;12;3;50
0;52;3880;1524;181;577;-1;3;50
0;53;3481;2101;580;947;21;2;43
0;54;3481;3048;580;162;-1;2;43
0;55;4061;0;1032;3210;-2;1;0
0;56;4061;0;1032;2125;-2;2;55
0;57;4061;0;670;2125;13;3;56
0;58;4731;0;362;2125;-1;3;56
0;59;4061;2125;1032;904;-2;2;55
0;60;4061;2125;516;904;3;3;59
0;61;4577;2125;516;904;4;3;59
0;62;4061;3029;1032;181;-1;2;55
0;63;5093;0;625;3210;-2;1;0
0;64;5093;0;625;848;-2;2;63
0;65;5093;0;274;848;5;3;64
0;66;5367;0;351;848;-1;3;64
0;67;5093;848;625;848;-2;2;63
0;68;5093;848;274;848;6;3;67
0;69;5367;848;351;848;-1;3;67
0;70;5093;1696;625;1455;14;2;63
0;71;5093;3151;625;59;-1;2;63
0;72;5718;0;282;3210;-1;1;0
1;73;0;0;6000;3210;-2;0;
1;74;0;0;599;3210;-2;1;73
1;75;0;0;599;2155;15;2;74
1;76;0;2155;599;824;-2;2;74
1;77;0;2155;502;824;51;3;76
1;78;502;2155;97;824;-1;3;76
1;79;0;2979;599;231;-1;2;74
1;80;599;0;599;3210;-2;1;73
1;81;599;0;599;2155;16;2;80
1;82;599;2155;599;527;-2;2;80
1;83;599;2155;302;527;52;3;82
1;84;901;2155;297;527;-1;3;82
1;85;599;2682;599;528;-1;2;80
1;86;1198;0;1052;3210;-2;1;73
1;87;1198;0;1052;2155;-2;2;86
1;88;1198;0;599;2155;17;3;87
1;89;1797;0;453;2155;-1;3;87
1;90;1198;2155;1052;807;-2;2;86
1;91;1198;2155;526;807;30;3;90
1;92;1724;2155;526;807;31;3;90
1;93;1198;2962;1052;248;-1;2;86
1;94;2250;0;599;3210;-2;1;73
1;95;2250;0;599;2155;18;2;94
1;96;2250;2155;599;807;-2;2;94
1;97;2250;2155;526;807;32;3;96
1;98;2776;2155;73;807;-1;3;96
1;99;2250;2962;599;248;-1;2;94
1;100;2849;0;559;3210;-2;1;73
1;101;2849;0;559;1187;-2;2;100
1;102;2849;0;495;1187;33;3;101
1;103;3344;0;64;1187;-1;3;101
1;104;2849;1187;559;1097;-2;2;100
1;105;2849;1187;495;1097;34;3;104
1;106;3344;1187;64;1097;-1;3;104
1;107;2849;2284;559;827;53;2;100
1;108;2849;3111;559;99;-1;2;100
1;109;3408;0;559;3210;-2;1;73
1;110;3408;0;559;1097;-2;2;109
1;111;3408;0;495;1097;35;3;110
1;112;3903;0;64;1097;-1;3;110
1;113;3408;1097;559;1187;-2;2;109
1;114;3408;1097;495;1187;36;3;113
1;115;3903;1097;64;1187;-1;3;113
1;116;3408;2284;559;827;54;2;109
1;117;3408;3111;559;99;-1;2;109
1;118;3967;0;743;3210;-2;1;73
1;119;3967;0;743;392;-2;2;118
1;120;3967;0;322;392;37;3;119
1;121;4289;0;421;392;-1;3;119
1;122;3967;392;743;502;-2;2;118
1;123;3967;392;352;502;38;3;122
1;124;4319;392;391;502;-1;3;122
1;125;3967;894;743;1104;-2;2;118
1;126;3967;894;588;1104;7;3;125
1;127;4555;894;155;1104;-1;3;125
1;128;3967;1998;743;1075;39;2;118
1;129;3967;3073;743;137;-1;2;118
1;130;4710;0;595;3210;-2;1;73
1;131;4710;0;595;1122;60;2;130
1;132;4710;1122;595;762;-2;2;130
1;133;4710;1122;506;762;8;3;132
1;134;5216;1122;89;762;-1;3;132
1;135;4710;1884;595;827;-2;2;130
1;136;4710;1884;561;827;55;3;135
1;137;5271;1884;34;827;-1;3;135
1;138;4710;2711;595;499;-1;2;130
