PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;387;3210;-2;1;0
0;2;0;0;387;1901;27;2;1
0;3;0;1901;387;1019;-2;2;1
0;4;0;1901;252;1019;0;3;3
0;5;252;1901;135;1019;-1;3;3
0;6;0;2920;387;290;-1;2;1
0;7;387;0;387;3210;-2;1;0
0;8;387;0;387;1901;28;2;7
0;9;387;1901;387;825;-2;2;7
0;10;387;1901;243;825;38;3;9
0;11;630;1901;144;825;-1;3;9
0;12;387;2726;387;484;-1;2;7
0;13;774;0;646;3210;-2;1;0
0;14;774;0;646;1592;7;2;13
0;15;774;1592;646;856;-2;2;13
0;16;774;1592;246;856;-2;3;15
0;17;774;1592;246;762;8;4;16
0;18;774;2354;246;94;-1;4;16
0;19;1020;1592;296;856;39;3;15
0;20;1316;1592;104;856;-1;3;15
0;21;774;2448;646;762;-1;2;13
0;22;1420;0;940;3210;-2;1;0
0;23;1420;0;940;2155;9;2;22
0;24;1420;2155;940;1055;-1;2;22
0;25;2360;0;954;3210;-2;1;0
0;26;2360;0;954;1395;20;2;25
0;27;2360;1395;954;868;-2;2;25
0;28;2360;1395;361;868;29;3;27
0;29;2721;1395;361;868;30;3;27
0;30;3082;1395;232;868;-1;3;27
0;31;2360;2263;954;947;-1;2;25
0;32;3314;0;310;3210;-2;1;0
0;33;3314;0;310;1009;10;2;32
0;34;3314;1009;310;1009;11;2;32
0;35;3314;2018;310;1192;-1;2;32
0;36;3624;0;441;3210;-2;1;0
0;37;3624;0;441;972;-2;2;36
0;38;3624;0;322;972;31;3;37
0;39;3946;0;119;972;-1;3;37
0;40;3624;972;441;886;40;2;36
0;41;3624;1858;441;1352;-1;2;36
0;42;4065;0;332;3210;-2;1;0
0;43;4065;0;332;947;41;2;42
0;44;4065;947;332;947;42;2;42
0;45;4065;1894;332;1316;-1;2;42
0;46;4397;0;909;3210;-2;1;0
0;47;4397;0;909;1182;-2;2;46
0;48;4397;0;782;1182;43;3;47
0;49;5179;0;127;1182;-1;3;47
0;50;4397;1182;909;1022;-2;2;46
0;51;4397;1182;322;1022;-2;3;50
0;52;4397;1182;322;972;44;4;51
0;53;4397;2154;322;50;-1;4;51
0;54;4719;1182;587;1022;32;3;50
0;55;4397;2204;909;1006;-1;2;46
0;56;5306;0;354;3210;-2;1;0
0;57;5306;0;354;1117;33;2;56
0;58;5306;1117;354;1117;34;2;56
0;59;5306;2234;354;976;-1;2;56
0;60;5660;0;340;3210;-1;1;0
1;61;0;0;6000;3210;-2;0;
1;62;0;0;800;3210;-2;1;61
1;63;0;0;800;1936;35;2;62
1;64;0;1936;800;1027;-2;2;62
1;65;0;1936;329;1027;36;3;64
1;66;329;1936;329;1027;37;3;64
1;67;658;1936;142;1027;-1;3;64
1;68;0;2963;800;247;-1;2;62
1;69;800;0;804;3210;-2;1;61
1;70;800;0;804;1127;13;2;69
1;71;800;1127;804;776;-2;2;69
1;72;800;1127;430;776;14;3;71
1;73;1230;1127;374;776;-1;3;71
1;74;800;1903;804;1106;-2;2;69
1;75;800;1903;195;1106;-2;3;74
1;76;800;1903;195;737;15;4;75
1;77;800;2640;195;369;-1;4;75
1;78;995;1903;316;1106;16;3;74
1;79;1311;1903;293;1106;-1;3;74
1;80;800;3009;804;201;-1;2;69
1;81;1604;0;316;3210;-2;1;61
1;82;1604;0;316;1106;17;2;81
1;83;1604;1106;316;2104;-1;2;81
