PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1558;3210;-2;1;0
0;2;0;0;1558;1142;-2;2;1
0;3;0;0;315;1142;0;3;2
0;4;315;0;1243;1142;-1;3;2
0;5;0;1142;1558;315;-2;2;1
0;6;0;1142;1142;315;1;3;5
0;7;1142;1142;416;315;-1;3;5
0;8;0;1457;1558;1596;-2;2;1
0;9;0;1457;1558;1596;-2;3;8
0;10;0;1457;1558;694;-1;4;9
0;11;0;2151;1558;902;2;4;9
0;12;0;3053;1558;157;-1;2;1
0;13;1558;0;1378;3210;-2;1;0
0;14;1558;0;1378;516;-2;2;13
0;15;1558;0;904;516;3;3;14
0;16;2462;0;474;516;-1;3;14
0;17;1558;516;1378;516;-2;2;13
0;18;1558;516;904;516;4;3;17
0;19;2462;516;474;516;-1;3;17
0;20;1558;1032;1378;848;-2;2;13
0;21;1558;1032;274;848;5;3;20
0;22;1832;1032;1104;848;-1;3;20
0;23;1558;1880;1378;848;-2;2;13
0;24;1558;1880;274;848;6;3;23
0;25;1832;1880;1104;848;-2;3;23
0;26;1832;1880;1104;588;7;4;25
0;27;1832;2468;1104;260;-1;4;25
0;28;1558;2728;1378;482;-1;2;13
0;29;2936;0;506;3210;-2;1;0
0;30;2936;0;506;892;-2;2;29
0;31;2936;0;506;892;-2;3;30
0;32;2936;0;506;130;-1;4;31
0;33;2936;130;506;762;8;4;31
0;34;2936;892;506;2318;-1;2;29
0;35;3442;0;1847;3210;-2;1;0
0;36;3442;0;1847;696;9;2;35
0;37;3442;696;1847;457;-2;2;35
0;38;3442;696;947;457;10;3;37
0;39;4389;696;577;457;-2;3;37
0;40;4389;696;577;399;11;4;39
0;41;4389;1095;577;58;-1;4;39
0;42;4966;696;323;457;-1;3;37
0;43;3442;1153;1847;2057;-1;2;35
0;44;5289;0;670;3210;-2;1;0
0;45;5289;0;670;399;-2;2;44
0;46;5289;0;577;399;12;3;45
0;47;5866;0;93;399;-1;3;45
0;48;5289;399;670;2125;13;2;44
0;49;5289;2524;670;686;-1;2;44
0;50;5959;0;41;3210;-1;1;0
1;51;0;0;6000;3210;-2;0;
1;52;0;0;2155;3210;-2;1;51
1;53;0;0;2155;1455;-2;2;52
1;54;0;0;625;1455;14;3;53
1;55;625;0;1530;1455;-1;3;53
1;56;0;1455;2155;599;15;2;52
1;57;0;2054;2155;1156;-1;2;52
1;58;2155;0;2746;3210;-2;1;51
1;59;2155;0;2746;2653;-2;2;58
1;60;2155;0;591;2653;-1;3;59
1;61;2746;0;2155;2653;-2;3;59
1;62;2746;0;2155;2054;-1;4;61
1;63;2746;2054;2155;599;16;4;61
1;64;2155;2653;2746;557;-1;2;58
1;65;4901;0;599;3210;-2;1;51
1;66;4901;0;599;2155;17;2;65
1;67;4901;2155;599;1055;-1;2;65
1;68;5500;0;500;3210;-1;1;51
2;69;0;0;6000;3210;-2;0;
2;70;0;0;1004;3210;-2;1;69
2;71;0;0;1004;2239;-2;2;70
2;72;0;0;599;2239;-2;3;71
2;73;0;0;599;84;-1;4;72
2;74;0;84;599;2155;18;4;72
2;75;599;0;405;2239;-1;3;71
2;76;0;2239;1004;650;-2;2;70
2;77;0;2239;424;650;-1;3;76
2;78;424;2239;580;650;19;3;76
2;79;0;2889;1004;321;-1;2;70
2;80;1004;0;947;3210;-2;1;69
2;81;1004;0;947;310;-2;2;80
2;82;1004;0;557;310;20;3;81
2;83;1561;0;390;310;-1;3;81
2;84;1004;310;947;580;21;2;80
2;85;1004;890;947;937;-2;2;80
2;86;1004;890;580;937;22;3;85
2;87;1584;890;367;937;-1;3;85
2;88;1004;1827;947;440;-2;2;80
2;89;1004;1827;717;440;23;3;88
2;90;1721;1827;230;440;-1;3;88
2;91;1004;2267;947;943;-1;2;80
2;92;1951;0;1207;3210;-2;1;69
2;93;1951;0;1207;1075;-2;2;92
2;94;1951;0;1207;1075;-2;3;93
2;95;1951;0;1207;380;-1;4;94
2;96;1951;380;1207;695;24;4;94
2;97;1951;1075;1207;2135;-1;2;92
2;98;3158;0;1554;3210;-2;1;69
2;99;3158;0;1554;490;-2;2;98
2;100;3158;0;327;490;25;3;99
2;101;3485;0;1227;490;-1;3;99
2;102;3158;490;1554;899;-2;2;98
2;103;3158;490;277;899;-2;3;102
2;104;3158;490;277;695;26;4;103
2;105;3158;1185;277;204;-1;4;103
2;106;3435;490;1277;899;27;3;102
2;107;3158;1389;1554;1821;-1;2;98
2;108;4712;0;899;3210;-2;1;69
2;109;4712;0;899;1382;-2;2;108
2;110;4712;0;899;1382;-2;3;109
2;111;4712;0;899;105;-1;4;110
2;112;4712;105;899;1277;28;4;110
2;113;4712;1382;899;1828;-1;2;108
2;114;5611;0;389;3210;-1;1;69
3;115;0;0;6000;3210;-2;0;
3;116;0;0;1187;3210;-2;1;115
3;117;0;0;1187;947;-2;2;116
3;118;0;0;457;947;29;3;117
3;119;457;0;730;947;-1;3;117
3;120;0;947;1187;526;-2;2;116
3;121;0;947;807;526;30;3;120
3;122;807;947;380;526;-1;3;120
3;123;0;1473;1187;526;-2;2;116
3;124;0;1473;807;526;31;3;123
3;125;807;1473;380;526;-1;3;123
3;126;0;1999;1187;526;-2;2;116
3;127;0;1999;807;526;32;3;126
3;128;807;1999;380;526;-1;3;126
3;129;0;2525;1187;495;33;2;116
3;130;0;3020;1187;190;-1;2;116
3;131;1187;0;1187;3210;-2;1;115
3;132;1187;0;1187;495;-2;2;131
3;133;1187;0;1097;495;34;3;132
3;134;2284;0;90;495;-1;3;132
3;135;1187;495;1187;495;-2;2;131
3;136;1187;495;1097;495;35;3;135
3;137;2284;495;90;495;-1;3;135
3;138;1187;990;1187;495;36;2;131
3;139;1187;1485;1187;322;-2;2;131
3;140;1187;1485;392;322;37;3;139
3;141;1579;1485;795;322;-1;3;139
3;142;1187;1807;1187;352;-2;2;131
3;143;1187;1807;502;352;38;3;142
3;144;1689;1807;685;352;-1;3;142
3;145;1187;2159;1187;1051;-1;2;131
3;146;2374;0;1310;3210;-2;1;115
3;147;2374;0;1310;2902;-2;2;146
3;148;2374;0;235;2902;-1;3;147
3;149;2609;0;1075;2902;-2;3;147
3;150;2609;0;1075;2159;-1;4;149
3;151;2609;2159;1075;743;39;4;149
3;152;2374;2902;1310;308;-1;2;146
3;153;3684;0;804;3210;-2;1;115
3;154;3684;0;804;400;-2;2;153
3;155;3684;0;804;400;-2;3;154
3;156;3684;0;804;41;-1;4;155
3;157;3684;41;804;359;40;4;155
3;158;3684;400;804;2810;-1;2;153
3;159;4488;0;544;3210;-2;1;115
3;160;4488;0;544;1604;41;2;159
3;161;4488;1604;544;1606;-1;2;159
3;162;5032;0;544;3210;-2;1;115
3;163;5032;0;544;1604;42;2;162
3;164;5032;1604;544;1606;-1;2;162
3;165;5576;0;424;3210;-1;1;115
4;166;0;0;6000;3210;-2;0;
4;167;0;0;2535;3210;-2;1;166
4;168;0;0;2535;1604;-2;2;167
4;169;0;0;544;1604;43;3;168
4;170;544;0;1991;1604;-1;3;168
4;171;0;1604;2535;704;-2;2;167
4;172;0;1604;1431;704;44;3;171
4;173;1431;1604;1104;704;-1;3;171
4;174;0;2308;2535;848;-2;2;167
4;175;0;2308;968;848;-2;3;174
4;176;0;2308;968;399;-1;4;175
4;177;0;2707;968;449;45;4;175
4;178;968;2308;1567;848;-2;3;174
4;179;968;2308;1567;324;46;4;178
4;180;968;2632;1567;524;-1;4;178
4;181;0;3156;2535;54;-1;2;167
4;182;2535;0;1567;3210;-2;1;166
4;183;2535;0;1567;324;47;2;182
4;184;2535;324;1567;324;48;2;182
4;185;2535;648;1567;572;-2;2;182
4;186;2535;648;1567;572;-2;3;185
4;187;2535;648;1567;248;-1;4;186
4;188;2535;896;1567;324;49;4;186
4;189;2535;1220;1567;464;-2;2;182
4;190;2535;1220;1400;464;50;3;189
4;191;3935;1220;167;464;-1;3;189
4;192;2535;1684;1567;502;-2;2;182
4;193;2535;1684;824;502;51;3;192
4;194;3359;1684;743;502;-1;3;192
4;195;2535;2186;1567;302;-2;2;182
4;196;2535;2186;527;302;52;3;195
4;197;3062;2186;1040;302;-1;3;195
4;198;2535;2488;1567;697;-2;2;182
4;199;2535;2488;827;697;-2;3;198
4;200;2535;2488;827;138;-1;4;199
4;201;2535;2626;827;559;53;4;199
4;202;3362;2488;740;697;-1;3;198
4;203;2535;3185;1567;25;-1;2;182
4;204;4102;0;1594;3210;-2;1;166
4;205;4102;0;1594;559;-2;2;204
4;206;4102;0;827;559;54;3;205
4;207;4929;0;767;559;-1;3;205
4;208;4102;559;1594;561;-2;2;204
4;209;4102;559;827;561;55;3;208
4;210;4929;559;767;561;-1;3;208
4;211;4102;1120;1594;561;-2;2;204
4;212;4102;1120;827;561;56;3;211
4;213;4929;1120;767;561;-1;3;211
4;214;4102;1681;1594;671;-2;2;204
4;215;4102;1681;797;671;-2;3;214
4;216;4102;1681;797;132;-1;4;215
4;217;4102;1813;797;539;57;4;215
4;218;4899;1681;797;671;-2;3;214
4;219;4899;1681;797;539;58;4;218
4;220;4899;2220;797;132;-1;4;218
4;221;4102;2352;1594;858;-1;2;204
4;222;5696;0;304;3210;-1;1;166
5;223;0;0;6000;3210;-2;0;
5;224;0;0;1675;3210;-2;1;223
5;225;0;0;1675;804;-2;2;224
5;226;0;0;359;804;59;3;225
5;227;359;0;1316;804;-1;3;225
5;228;0;804;1675;595;-2;2;224
