PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;3428;3210;-2;1;0
0;2;0;0;3428;2163;-2;2;1
0;3;0;0;1321;2163;-2;3;2
0;4;0;0;1321;1978;40;4;3
0;5;0;1978;1321;185;-1;4;3
0;6;1321;0;826;2163;-2;3;2
0;7;1321;0;826;1986;20;4;6
0;8;1321;1986;826;177;-1;4;6
0;9;2147;0;1134;2163;21;3;2
0;10;3281;0;147;2163;-1;3;2
0;11;0;2163;3428;972;-2;2;1
0;12;0;2163;265;972;-2;3;11
0;13;0;2163;265;925;52;4;12
0;14;0;3088;265;47;-1;4;12
0;15;265;2163;444;972;-2;3;11
0;16;265;2163;444;890;72;4;15
0;17;265;3053;444;82;-1;4;15
0;18;709;2163;316;972;-2;3;11
0;19;709;2163;316;486;109;4;18
0;20;709;2649;316;486;110;4;18
0;21;1025;2163;61;972;-1;3;11
0;22;1086;2163;1033;972;-2;3;11
0;23;1086;2163;1033;921;22;4;22
0;24;1086;3084;1033;51;-1;4;22
0;25;2119;2163;1309;972;-2;3;11
0;26;2119;2163;1309;553;0;4;25
0;27;2119;2716;1309;419;-1;4;25
0;28;0;3135;3428;75;-1;2;1
0;29;3428;0;880;3210;-2;1;0
0;30;3428;0;880;1907;-2;2;29
0;31;3428;0;855;1907;23;3;30
0;32;4283;0;25;1907;-1;3;30
0;33;3428;1907;880;890;73;2;29
0;34;3428;2797;880;413;-1;2;29
0;35;4308;0;350;3210;-2;1;0
0;36;4308;0;350;2030;119;2;35
0;37;4308;2030;350;1180;-1;2;35
0;38;4658;0;408;3210;-2;1;0
0;39;4658;0;408;2897;120;2;38
0;40;4658;2897;408;313;-1;2;38
0;41;5066;0;655;3210;-2;1;0
0;42;5066;0;655;1455;121;2;41
0;43;5066;1455;655;1455;122;2;41
0;44;5066;2910;655;300;-1;2;41
0;45;5721;0;279;3210;-1;1;0
1;46;0;0;6000;3210;-2;0;
1;47;0;0;1204;3210;-2;1;46
1;48;0;0;1204;1790;-2;2;47
1;49;0;0;934;1790;123;3;48
1;50;934;0;270;1790;-1;3;48
1;51;0;1790;1204;767;-2;2;47
1;52;0;1790;1088;767;92;3;51
1;53;1088;1790;116;767;-1;3;51
1;54;0;2557;1204;510;24;2;47
1;55;0;3067;1204;143;-1;2;47
1;56;1204;0;1063;3210;-2;1;46
1;57;1204;0;1063;1790;-2;2;56
1;58;1204;0;934;1790;124;3;57
1;59;2138;0;129;1790;-1;3;57
1;60;1204;1790;1063;588;111;2;56
1;61;1204;2378;1063;588;112;2;56
1;62;1204;2966;1063;244;-1;2;56
1;63;2267;0;934;3210;-2;1;46
1;64;2267;0;934;1790;125;2;63
1;65;2267;1790;934;1240;-2;2;63
1;66;2267;1790;550;1240;25;3;65
1;67;2817;1790;384;1240;-1;3;65
1;68;2267;3030;934;180;-1;2;63
1;69;3201;0;934;3210;-2;1;46
1;70;3201;0;934;355;-1;2;69
1;71;3201;355;934;1790;126;2;69
1;72;3201;2145;934;848;-2;2;69
1;73;3201;2145;256;848;-1;3;72
1;74;3457;2145;678;848;53;3;72
1;75;3201;2993;934;217;-1;2;69
1;76;4135;0;1696;3210;-2;1;46
1;77;4135;0;1696;1945;-2;2;76
1;78;4135;0;934;1945;-2;3;77
1;79;4135;0;934;1790;127;4;78
1;80;4135;1790;934;155;-1;4;78
1;81;5069;0;740;1945;54;3;77
1;82;5809;0;22;1945;-1;3;77
1;83;4135;1945;1696;1193;-2;2;76
1;84;4135;1945;554;1193;55;3;83
1;85;4689;1945;554;1193;56;3;83
1;86;5243;1945;588;1193;-2;3;83
1;87;5243;1945;588;1063;113;4;86
1;88;5243;3008;588;130;-1;4;86
1;89;4135;3138;1696;72;-1;2;76
1;90;5831;0;169;3210;-1;1;46
2;91;0;0;6000;3210;-2;0;
2;92;0;0;1193;3210;-2;1;91
2;93;0;0;1193;1790;-2;2;92
2;94;0;0;934;1790;128;3;93
2;95;934;0;259;1790;-1;3;93
2;96;0;1790;1193;588;-2;2;92
2;97;0;1790;1063;588;114;3;96
2;98;1063;1790;130;588;-1;3;96
2;99;0;2378;1193;554;57;2;92
2;100;0;2932;1193;278;-1;2;92
2;101;1193;0;972;3210;-2;1;91
2;102;1193;0;972;1675;26;2;101
2;103;1193;1675;972;1405;-2;2;101
2;104;1193;1675;366;1405;1;3;103
2;105;1559;1675;606;1405;-1;3;103
2;106;1193;3080;972;130;-1;2;101
2;107;2165;0;863;3210;-2;1;91
2;108;2165;0;863;1997;27;2;107
2;109;2165;1997;863;1213;-1;2;107
2;110;3028;0;1193;3210;-2;1;91
2;111;3028;0;1193;1687;-2;2;110
2;112;3028;0;978;1687;28;3;111
