PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2048;3210;-2;1;0
0;2;0;0;2048;1929;-2;2;1
0;3;0;0;864;1929;-2;3;2
0;4;0;0;864;1684;21;4;3
0;5;0;1684;864;245;-1;4;3
0;6;864;0;276;1929;-1;3;2
0;7;1140;0;610;1929;-2;3;2
0;8;1140;0;610;1752;0;4;7
0;9;1140;1752;610;177;-1;4;7
0;10;1750;0;298;1929;1;3;2
0;11;0;1929;2048;798;-2;2;1
0;12;0;1929;1929;798;2;3;11
0;13;1929;1929;119;798;-1;3;11
0;14;0;2727;2048;483;-1;2;1
0;15;2048;0;1259;3210;-2;1;0
0;16;2048;0;1259;2128;3;2;15
0;17;2048;2128;1259;1082;-1;2;15
0;18;3307;0;1117;3210;-2;1;0
0;19;3307;0;1117;1684;-2;2;18
0;20;3307;0;864;1684;22;3;19
0;21;4171;0;253;1684;-1;3;19
0;22;3307;1684;1117;843;-2;2;18
0;23;3307;1684;296;843;-2;3;22
0;24;3307;1684;296;584;4;4;23
0;25;3307;2268;296;259;-1;4;23
0;26;3603;1684;821;843;28;3;22
0;27;3307;2527;1117;683;-1;2;18
0;28;4424;0;864;3210;-2;1;0
0;29;4424;0;864;1684;23;2;28
0;30;4424;1684;864;1526;-1;2;28
0;31;5288;0;677;3210;-2;1;0
0;32;5288;0;677;1614;7;2;31
0;33;5288;1614;677;691;-2;2;31
0;34;5288;1614;321;691;35;3;33
0;35;5609;1614;356;691;-1;3;33
0;36;5288;2305;677;905;-1;2;31
0;37;5965;0;35;3210;-1;1;0
1;38;0;0;6000;3210;-2;0;
1;39;0;0;1609;3210;-2;1;38
1;40;0;0;1609;2166;-2;2;39
1;41;0;0;1398;2166;8;3;40
1;42;1398;0;211;2166;-1;3;40
1;43;0;2166;1609;824;14;2;39
1;44;0;2990;1609;220;-1;2;39
1;45;1609;0;1684;3210;-2;1;38
1;46;1609;0;1684;2166;-2;2;45
1;47;1609;0;1398;2166;9;3;46
1;48;3007;0;286;2166;-1;3;46
1;49;1609;2166;1684;864;24;2;45
1;50;1609;3030;1684;180;-1;2;45
1;51;3293;0;784;3210;-2;1;38
1;52;3293;0;784;2058;-2;2;51
1;53;3293;0;728;2058;10;3;52
1;54;4021;0;56;2058;-1;3;52
1;55;3293;2058;784;496;5;2;51
1;56;3293;2554;784;496;6;2;51
1;57;3293;3050;784;160;-1;2;51
1;58;4077;0;824;3210;-2;1;38
1;59;4077;0;824;2102;-2;2;58
1;60;4077;0;354;2102;-2;3;59
1;61;4077;0;354;1905;11;4;60
1;62;4077;1905;354;197;-1;4;60
1;63;4431;0;382;2102;-2;3;59
1;64;4431;0;382;385;-1;4;63
1;65;4431;385;382;1717;15;4;63
1;66;4813;0;88;2102;-1;3;59
1;67;4077;2102;824;843;29;2;58
1;68;4077;2945;824;265;-1;2;58
1;69;4901;0;889;3210;-2;1;38
1;70;4901;0;889;1905;-2;2;69
1;71;4901;0;822;1905;12;3;70
1;72;5723;0;67;1905;-1;3;70
1;73;4901;1905;889;1218;-2;2;69
1;74;4901;1905;677;1218;13;3;73
1;75;5578;1905;212;1218;-2;3;73
1;76;5578;1905;212;1096;25;4;75
1;77;5578;3001;212;122;-1;4;75
1;78;4901;3123;889;87;-1;2;69
1;79;5790;0;210;3210;-1;1;38
2;80;0;0;6000;3210;-2;0;
2;81;0;0;402;3210;-2;1;80
2;82;0;0;402;1717;-2;2;81
2;83;0;0;382;1717;16;3;82
2;84;382;0;20;1717;-1;3;82
2;85;0;1717;402;1009;30;2;81
2;86;0;2726;402;484;-1;2;81
2;87;402;0;273;3210;-1;1;80
2;88;675;0;2013;3210;-2;1;80
2;89;675;0;2013;113;-1;2;88
2;90;675;113;2013;947;17;2;88
2;91;675;1060;2013;2150;-1;2;88
2;92;2688;0;782;3210;-2;1;80
2;93;2688;0;782;1096;26;2;92
2;94;2688;1096;782;2114;-1;2;92
2;95;3470;0;2452;3210;-2;1;80
2;96;3470;0;2452;947;-2;2;95
2;97;3470;0;2013;947;18;3;96
2;98;5483;0;439;947;-1;3;96
2;99;3470;947;2452;604;-2;2;95
2;100;3470;947;843;604;-2;3;99
2;101;3470;947;843;402;36;4;100
2;102;3470;1349;843;202;-1;4;100
2;103;4313;947;1609;604;27;3;99
2;104;3470;1551;2452;1659;-1;2;95
2;105;5922;0;78;3210;-1;1;80
3;106;0;0;6000;3210;-2;0;
3;107;0;0;1984;3210;-2;1;106
3;108;0;0;1984;2053;-2;2;107
3;109;0;0;992;2053;19;3;108
3;110;992;0;992;2053;20;3;108
3;111;0;2053;1984;1027;-2;2;107
3;112;0;2053;1009;1027;-2;3;111
3;113;0;2053;1009;824;31;4;112
3;114;0;2877;1009;203;-1;4;112
3;115;1009;2053;821;1027;32;3;111
3;116;1830;2053;154;1027;-1;3;111
3;117;0;3080;1984;130;-1;2;107
3;118;1984;0;1120;3210;-2;1;106
3;119;1984;0;1120;1027;-2;2;118
3;120;1984;0;821;1027;33;3;119
3;121;2805;0;299;1027;-1;3;119
3;122;1984;1027;1120;1684;-2;2;118
3;123;1984;1027;256;1684;-1;3;122
3;124;2240;1027;864;1684;34;3;122
3;125;1984;2711;1120;499;-1;2;118
3;126;3104;0;2896;3210;-3;1;106
