PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1964;3210;-2;1;0
0;2;0;0;1964;869;-2;2;1
0;3;0;0;1689;869;19;3;2
0;4;1689;0;275;869;-1;3;2
0;5;0;869;1964;1979;-2;2;1
0;6;0;869;816;1979;-2;3;5
0;7;0;869;816;1827;20;4;6
0;8;0;2696;816;152;-1;4;6
0;9;816;869;234;1979;-2;3;5
0;10;816;869;234;1827;0;4;9
0;11;816;2696;234;152;-1;4;9
0;12;1050;869;914;1979;1;3;5
0;13;0;2848;1964;362;-1;2;1
0;14;1964;0;2495;3210;-2;1;0
0;15;1964;0;2495;2156;-2;2;14
0;16;1964;0;914;2156;-2;3;15
0;17;1964;0;914;1979;2;4;16
0;18;1964;1979;914;177;-1;4;16
0;19;2878;0;733;2156;-2;3;15
0;20;2878;0;733;1583;3;4;19
0;21;2878;1583;733;573;-1;4;19
0;22;3611;0;673;2156;4;3;15
0;23;4284;0;175;2156;-1;3;15
0;24;1964;2156;2495;500;-2;2;14
0;25;1964;2156;830;500;5;3;24
0;26;2794;2156;1665;500;-1;3;24
0;27;1964;2656;2495;428;-2;2;14
0;28;1964;2656;197;428;-1;3;27
0;29;2161;2656;2298;428;6;3;27
0;30;1964;3084;2495;126;-1;2;14
0;31;4459;0;1319;3210;-2;1;0
0;32;4459;0;1319;1939;-2;2;31
0;33;4459;0;498;1939;-2;3;32
0;34;4459;0;498;1828;7;4;33
0;35;4459;1828;498;111;-1;4;33
0;36;4957;0;821;1939;8;3;32
0;37;4459;1939;1319;871;-2;2;31
0;38;4459;1939;368;871;9;3;37
0;39;4827;1939;951;871;-1;3;37
0;40;4459;2810;1319;400;-1;2;31
0;41;5778;0;222;3210;-1;1;0
1;42;0;0;6000;3210;-2;0;
1;43;0;0;847;3210;-2;1;42
1;44;0;0;847;1366;10;2;43
1;45;0;1366;847;1524;-2;2;43
1;46;0;1366;805;1524;11;3;45
1;47;805;1366;42;1524;-1;3;45
1;48;0;2890;847;320;-1;2;43
1;49;847;0;748;3210;-2;1;42
1;50;847;0;748;805;12;2;49
1;51;847;805;748;753;-2;2;49
1;52;847;805;626;753;13;3;51
1;53;1473;805;122;753;-1;3;51
1;54;847;1558;748;1468;-2;2;49
1;55;847;1558;602;1468;14;3;54
1;56;1449;1558;146;1468;-1;3;54
1;57;847;3026;748;184;-1;2;49
1;58;1595;0;319;3210;-2;1;42
1;59;1595;0;319;1535;15;2;58
1;60;1595;1535;319;752;16;2;58
1;61;1595;2287;319;923;-1;2;58
1;62;1914;0;319;3210;-2;1;42
1;63;1914;0;319;1492;17;2;62
1;64;1914;1492;319;753;18;2;62
1;65;1914;2245;319;965;-1;2;62
1;66;2233;0;3767;3210;-1;1;42
