PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1412;3210;-2;1;0
0;2;0;0;1412;1700;-2;2;1
0;3;0;0;482;1700;9;3;2
0;4;482;0;395;1700;-2;3;2
0;5;482;0;395;1675;8;4;4
0;6;482;1675;395;25;-1;4;4
0;7;877;0;482;1700;16;3;2
0;8;1359;0;53;1700;-1;3;2
0;9;0;1700;1412;1171;-2;2;1
0;10;0;1700;522;1171;12;3;9
0;11;522;1700;430;1171;-2;3;9
0;12;522;1700;430;1084;0;4;11
0;13;522;2784;430;87;-1;4;11
0;14;952;1700;460;1171;-2;3;9
0;15;952;1700;460;1077;14;4;14
0;16;952;2777;460;94;-1;4;14
0;17;0;2871;1412;339;-1;2;1
0;18;1412;0;618;3210;-2;1;0
0;19;1412;0;618;1604;1;2;18
0;20;1412;1604;618;1262;-2;2;18
0;21;1412;1604;549;1262;2;3;20
0;22;1961;1604;69;1262;-1;3;20
0;23;1412;2866;618;344;-1;2;18
0;24;2030;0;1417;3210;-2;1;0
0;25;2030;0;1417;498;-2;2;24
0;26;2030;0;1365;498;3;3;25
0;27;3395;0;52;498;-1;3;25
0;28;2030;498;1417;827;-2;2;24
0;29;2030;498;1077;827;15;3;28
0;30;3107;498;340;827;-1;3;28
0;31;2030;1325;1417;1171;-2;2;24
0;32;2030;1325;522;1171;13;3;31
0;33;2552;1325;895;1171;-2;3;31
0;34;2552;1325;895;960;4;4;33
0;35;2552;2285;895;211;-1;4;33
0;36;2030;2496;1417;714;-1;2;24
0;37;3447;0;2085;3210;-2;1;0
0;38;3447;0;2085;405;-2;2;37
0;39;3447;0;1911;405;5;3;38
0;40;5358;0;174;405;-1;3;38
0;41;3447;405;2085;1126;-2;2;37
0;42;3447;405;2052;1126;6;3;41
0;43;5499;405;33;1126;-1;3;41
0;44;3447;1531;2085;381;10;2;37
0;45;3447;1912;2085;733;11;2;37
0;46;3447;2645;2085;565;-1;2;37
0;47;5532;0;426;3210;-2;1;0
0;48;5532;0;426;1655;7;2;47
0;49;5532;1655;426;1555;-1;2;47
0;50;5958;0;42;3210;-1;1;0
