PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1578;3210;-2;1;0
0;2;0;0;1578;758;0;2;1
0;3;0;758;1578;738;-2;2;1
0;4;0;758;1550;738;1;3;3
0;5;1550;758;28;738;-1;3;3
0;6;0;1496;1578;581;-2;2;1
0;7;0;1496;276;581;2;3;6
0;8;276;1496;1302;581;-1;3;6
0;9;0;2077;1578;781;-2;2;1
0;10;0;2077;1396;781;3;3;9
0;11;1396;2077;182;781;-1;3;9
0;12;0;2858;1578;352;-1;2;1
0;13;1578;0;648;3210;-2;1;0
0;14;1578;0;648;1426;4;2;13
0;15;1578;1426;648;1784;-1;2;13
0;16;2226;0;3774;3210;-1;1;0
