PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2122;3210;-2;1;0
0;2;0;0;2122;168;-2;2;1
0;3;0;0;1322;168;0;3;2
0;4;1322;0;800;168;-1;3;2
0;5;0;168;2122;175;1;2;1
0;6;0;343;2122;138;-2;2;1
0;7;0;343;1997;138;2;3;6
0;8;1997;343;125;138;-1;3;6
0;9;0;481;2122;137;-2;2;1
0;10;0;481;1044;137;3;3;9
0;11;1044;481;1078;137;-1;3;9
0;12;0;618;2122;137;-2;2;1
0;13;0;618;871;137;4;3;12
0;14;871;618;1251;137;-1;3;12
0;15;0;755;2122;855;-2;2;1
0;16;0;755;150;855;5;3;15
0;17;150;755;1972;855;-1;3;15
0;18;0;1610;2122;1077;-2;2;1
0;19;0;1610;1989;1077;6;3;18
0;20;1989;1610;133;1077;-1;3;18
0;21;0;2687;2122;523;-1;2;1
0;22;2122;0;1989;3210;-2;1;0
0;23;2122;0;1989;1076;7;2;22
0;24;2122;1076;1989;2134;-1;2;22
0;25;4111;0;1183;3210;-2;1;0
0;26;4111;0;1183;1989;8;2;25
0;27;4111;1989;1183;1221;-1;2;25
0;28;5294;0;706;3210;-1;1;0
