PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1092;3210;-1;1;0
0;2;1092;0;2010;3210;-2;1;0
0;3;1092;0;2010;2236;33;2;2
0;4;1092;2236;2010;974;-1;2;2
0;5;3102;0;1989;3210;-2;1;0
0;6;3102;0;1989;2083;-2;2;5
0;7;3102;0;1752;2083;31;3;6
0;8;4854;0;237;2083;-1;3;6
0;9;3102;2083;1989;1077;12;2;5
0;10;3102;3160;1989;50;-1;2;5
0;11;5091;0;750;3210;-2;1;0
0;12;5091;0;750;2144;14;2;11
0;13;5091;2144;750;974;-2;2;11
0;14;5091;2144;662;974;13;3;13
0;15;5753;2144;88;974;-1;3;13
0;16;5091;3118;750;92;-1;2;11
0;17;5841;0;138;3210;-2;1;0
0;18;5841;0;138;1997;2;2;17
0;19;5841;1997;138;1213;-1;2;17
0;20;5979;0;21;3210;-1;1;0
1;21;0;0;6000;3210;-2;0;
1;22;0;0;1365;3210;-2;1;21
1;23;0;0;1365;2153;29;2;22
1;24;0;2153;1365;1057;-1;2;22
1;25;1365;0;2055;3210;-2;1;21
1;26;1365;0;2055;1707;-2;2;25
1;27;1365;0;1681;1707;32;3;26
1;28;3046;0;374;1707;-1;3;26
1;29;1365;1707;2055;1330;37;2;25
1;30;1365;3037;2055;173;-1;2;25
1;31;3420;0;2406;3210;-2;1;21
1;32;3420;0;2406;2573;-2;2;31
1;33;3420;0;1203;2573;-2;3;32
1;34;3420;0;1203;584;-1;4;33
1;35;3420;584;1203;1989;10;4;33
1;36;4623;0;1203;2573;-2;3;32
1;37;4623;0;1203;1989;9;4;36
1;38;4623;1989;1203;584;-1;4;36
1;39;3420;2573;2406;570;-2;2;31
1;40;3420;2573;1457;570;17;3;39
1;41;4877;2573;949;570;-1;3;39
1;42;3420;3143;2406;67;-1;2;31
1;43;5826;0;137;3210;-2;1;21
1;44;5826;0;137;1044;3;2;43
1;45;5826;1044;137;871;4;2;43
1;46;5826;1915;137;1295;-1;2;43
1;47;5963;0;37;3210;-1;1;21
2;48;0;0;6000;3210;-2;0;
2;49;0;0;3371;3210;-2;1;48
2;50;0;0;3371;810;23;2;49
2;51;0;810;3371;2121;-2;2;49
2;52;0;810;1183;2121;-2;3;51
2;53;0;810;1183;1989;11;4;52
2;54;0;2799;1183;132;-1;4;52
2;55;1183;810;1077;2121;-2;3;51
2;56;1183;810;1077;132;-1;4;55
2;57;1183;942;1077;1989;6;4;55
2;58;2260;810;1111;2121;-1;3;51
2;59;0;2931;3371;279;-1;2;49
2;60;3371;0;1989;3210;-2;1;48
2;61;3371;0;1989;1183;8;2;60
2;62;3371;1183;1989;2027;-1;2;60
2;63;5360;0;510;3210;-2;1;48
2;64;5360;0;510;909;-2;2;63
2;65;5360;0;423;909;66;3;64
2;66;5783;0;87;909;-1;3;64
2;67;5360;909;510;177;-1;2;63
2;68;5360;1086;510;1288;21;2;63
2;69;5360;2374;510;836;-1;2;63
2;70;5870;0;130;3210;-1;1;48
3;71;0;0;6000;3210;-2;0;
3;72;0;0;3371;3210;-2;1;71
3;73;0;0;3371;810;22;2;72
3;74;0;810;3371;396;-1;2;72
3;75;0;1206;3371;803;-2;2;72
3;76;0;1206;3306;803;24;3;75
3;77;3306;1206;65;803;-1;3;75
3;78;0;2009;3371;1076;-2;2;72
3;79;0;2009;470;1076;-1;3;78
3;80;470;2009;1989;1076;7;3;78
3;81;2459;2009;912;1076;-1;3;78
3;82;0;3085;3371;125;-1;2;72
3;83;3371;0;1294;3210;-2;1;71
3;84;3371;0;1294;1573;19;2;83
3;85;3371;1573;1294;1637;-1;2;83
3;86;4665;0;1294;3210;-2;1;71
3;87;4665;0;1294;1573;18;2;86
3;88;4665;1573;1294;1396;-2;2;86
3;89;4665;1573;646;1396;34;3;88
3;90;5311;1573;510;1396;-2;3;88
3;91;5311;1573;510;1288;20;4;90
3;92;5311;2861;510;108;-1;4;90
3;93;5821;1573;138;1396;-1;3;88
3;94;4665;2969;1294;241;-1;2;86
3;95;5959;0;41;3210;-1;1;71
4;96;0;0;6000;3210;-2;0;
4;97;0;0;3361;3210;-2;1;96
4;98;0;0;3361;807;25;2;97
4;99;0;807;3361;771;-1;2;97
4;100;0;1578;3361;802;-2;2;97
4;101;0;1578;3296;802;28;3;100
4;102;3296;1578;65;802;-1;3;100
4;103;0;2380;3361;802;-2;2;97
4;104;0;2380;3296;802;27;3;103
4;105;3296;2380;65;802;-1;3;103
4;106;0;3182;3361;28;-1;2;97
4;107;3361;0;491;3210;-2;1;96
4;108;3361;0;491;3013;15;2;107
4;109;3361;3013;491;197;-1;2;107
4;110;3852;0;747;3210;-2;1;96
4;111;3852;0;747;1060;-2;2;110
4;112;3852;0;663;1060;30;3;111
4;113;4515;0;84;1060;-1;3;111
4;114;3852;1060;747;928;40;2;110
4;115;3852;1988;747;305;-1;2;110
4;116;3852;2293;747;668;-2;2;110
4;117;3852;2293;668;668;36;3;116
4;118;4520;2293;79;668;-1;3;116
4;119;3852;2961;747;249;-1;2;110
4;120;4599;0;175;3210;-2;1;96
4;121;4599;0;175;413;-1;2;120
4;122;4599;413;175;2122;1;2;120
4;123;4599;2535;175;675;-1;2;120
4;124;4774;0;426;3210;-2;1;96
4;125;4774;0;426;1396;-2;2;124
4;126;4774;0;228;1396;35;3;125
4;127;5002;0;198;1396;-1;3;125
4;128;4774;1396;426;746;41;2;124
4;129;4774;2142;426;746;39;2;124
4;130;4774;2888;426;322;-1;2;124
4;131;5200;0;723;3210;-2;1;96
4;132;5200;0;723;634;-2;2;131
4;133;5200;0;485;634;56;3;132
4;134;5685;0;238;634;-1;3;132
4;135;5200;634;723;569;-2;2;131
4;136;5200;634;556;569;68;3;135
4;137;5756;634;167;569;-1;3;135
4;138;5200;1203;723;569;-2;2;131
4;139;5200;1203;556;569;67;3;138
4;140;5756;1203;167;569;-1;3;138
4;141;5200;1772;723;1322;-2;2;131
4;142;5200;1772;168;1322;0;3;141
4;143;5368;1772;555;1322;-2;3;141
4;144;5368;1772;555;568;70;4;143
4;145;5368;2340;555;754;-1;4;143
4;146;5200;3094;723;116;-1;2;131
4;147;5923;0;77;3210;-1;1;96
5;148;0;0;6000;3210;-2;0;
5;149;0;0;3495;3210;-2;1;148
5;150;0;0;3495;802;-2;2;149
5;151;0;0;3296;802;26;3;150
5;152;3296;0;199;802;-1;3;150
5;153;0;802;3495;151;-1;2;149
5;154;0;953;3495;627;-2;2;149
5;155;0;953;3333;627;38;3;154
5;156;3333;953;162;627;-1;3;154
5;157;0;1580;3495;539;-1;2;149
5;158;0;2119;3495;600;16;2;149
5;159;0;2719;3495;469;-2;2;149
5;160;0;2719;456;469;71;3;159
5;161;456;2719;456;469;65;3;159
5;162;912;2719;456;469;64;3;159
5;163;1368;2719;456;469;63;3;159
5;164;1824;2719;456;469;62;3;159
5;165;2280;2719;456;469;61;3;159
5;166;2736;2719;456;469;60;3;159
5;167;3192;2719;303;469;-1;3;159
5;168;0;3188;3495;22;-1;2;149
5;169;3495;0;555;3210;-2;1;148
5;170;3495;0;555;568;69;2;169
5;171;3495;568;555;469;-2;2;169
5;172;3495;568;456;469;59;3;171
5;173;3951;568;99;469;-1;3;171
5;174;3495;1037;555;469;-2;2;169
5;175;3495;1037;456;469;58;3;174
5;176;3951;1037;99;469;-1;3;174
5;177;3495;1506;555;469;-2;2;169
5;178;3495;1506;456;469;57;3;177
5;179;3951;1506;99;469;-1;3;177
5;180;3495;1975;555;469;-2;2;169
5;181;3495;1975;456;469;55;3;180
5;182;3951;1975;99;469;-1;3;180
5;183;3495;2444;555;469;-2;2;169
5;184;3495;2444;456;469;54;3;183
5;185;3951;2444;99;469;-1;3;183
5;186;3495;2913;555;297;-1;2;169
5;187;4050;0;456;3210;-2;1;148
5;188;4050;0;456;469;53;2;187
5;189;4050;469;456;469;52;2;187
5;190;4050;938;456;2272;-1;2;187
5;191;4506;0;456;3210;-2;1;148
5;192;4506;0;456;469;51;2;191
5;193;4506;469;456;469;50;2;191
5;194;4506;938;456;469;49;2;191
5;195;4506;1407;456;1803;-1;2;191
5;196;4962;0;456;3210;-2;1;148
5;197;4962;0;456;469;48;2;196
5;198;4962;469;456;440;-2;2;196
5;199;4962;469;428;440;43;3;198
5;200;5390;469;28;440;-1;3;198
5;201;4962;909;456;440;-2;2;196
5;202;4962;909;428;440;42;3;201
5;203;5390;909;28;440;-1;3;201
5;204;4962;1349;456;419;-2;2;196
5;205;4962;1349;406;419;45;3;204
5;206;5368;1349;50;419;-1;3;204
5;207;4962;1768;456;1442;-1;2;196
5;208;5418;0;482;3210;-2;1;148
5;209;5418;0;482;419;-2;2;208
5;210;5418;0;406;419;44;3;209
5;211;5824;0;76;419;-1;3;209
5;212;5418;419;482;855;-2;2;208
5;213;5418;419;150;855;5;3;212
5;214;5568;419;332;855;-2;3;212
5;215;5568;419;332;345;47;4;214
5;216;5568;764;332;510;-1;4;214
5;217;5418;1274;482;1936;-1;2;208
5;218;5900;0;100;3210;-1;1;148
6;219;0;0;6000;3210;-2;0;
6;220;0;0;332;3210;-2;1;219
6;221;0;0;332;345;46;2;220
6;222;0;345;332;2865;-1;2;220
6;223;332;0;5668;3210;-3;1;219
