PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;502;3210;-2;1;0
0;2;0;0;502;308;100;2;1
0;3;0;308;502;2902;-1;2;1
0;4;502;0;502;3210;-2;1;0
0;5;502;0;502;308;101;2;4
0;6;502;308;502;2902;-1;2;4
0;7;1004;0;502;3210;-2;1;0
0;8;1004;0;502;308;102;2;7
0;9;1004;308;502;2902;-1;2;7
0;10;1506;0;82;3210;-1;1;0
0;11;1588;0;502;3210;-2;1;0
0;12;1588;0;502;308;103;2;11
0;13;1588;308;502;2902;-1;2;11
0;14;2090;0;808;3210;-2;1;0
0;15;2090;0;808;507;104;2;14
0;16;2090;507;808;2703;-1;2;14
0;17;2898;0;808;3210;-2;1;0
0;18;2898;0;808;507;105;2;17
0;19;2898;507;808;2703;-1;2;17
0;20;3706;0;808;3210;-2;1;0
0;21;3706;0;808;507;106;2;20
0;22;3706;507;808;2703;-1;2;20
0;23;4514;0;808;3210;-2;1;0
0;24;4514;0;808;507;107;2;23
0;25;4514;507;808;2703;-1;2;23
0;26;5322;0;507;3210;-2;1;0
0;27;5322;0;507;708;-1;2;26
0;28;5322;708;507;808;108;2;26
0;29;5322;1516;507;1694;-1;2;26
0;30;5829;0;171;3210;-1;1;0
1;31;0;0;6000;3210;-2;0;
1;32;0;0;808;3210;-2;1;31
1;33;0;0;808;507;109;2;32
1;34;0;507;808;2703;-1;2;32
1;35;808;0;808;3210;-2;1;31
1;36;808;0;808;507;110;2;35
1;37;808;507;808;2703;-1;2;35
1;38;1616;0;808;3210;-2;1;31
1;39;1616;0;808;507;111;2;38
1;40;1616;507;808;2703;-1;2;38
1;41;2424;0;808;3210;-2;1;31
1;42;2424;0;808;507;112;2;41
1;43;2424;507;808;2703;-1;2;41
1;44;3232;0;808;3210;-2;1;31
1;45;3232;0;808;507;113;2;44
1;46;3232;507;808;2703;-1;2;44
1;47;4040;0;808;3210;-2;1;31
1;48;4040;0;808;507;114;2;47
1;49;4040;507;808;2703;-1;2;47
1;50;4848;0;808;3210;-2;1;31
1;51;4848;0;808;507;115;2;50
1;52;4848;507;808;2703;-1;2;50
1;53;5656;0;344;3210;-1;1;31
2;54;0;0;6000;3210;-2;0;
2;55;0;0;808;3210;-2;1;54
2;56;0;0;808;507;116;2;55
2;57;0;507;808;2703;-1;2;55
2;58;808;0;808;3210;-2;1;54
2;59;808;0;808;507;117;2;58
2;60;808;507;808;2703;-1;2;58
2;61;1616;0;808;3210;-2;1;54
2;62;1616;0;808;507;118;2;61
2;63;1616;507;808;2703;-1;2;61
2;64;2424;0;808;3210;-2;1;54
2;65;2424;0;808;507;119;2;64
2;66;2424;507;808;2703;-1;2;64
2;67;3232;0;808;3210;-2;1;54
2;68;3232;0;808;507;120;2;67
2;69;3232;507;808;2703;-1;2;67
2;70;4040;0;808;3210;-2;1;54
2;71;4040;0;808;507;121;2;70
2;72;4040;507;808;2703;-1;2;70
2;73;4848;0;808;3210;-2;1;54
2;74;4848;0;808;507;122;2;73
2;75;4848;507;808;2703;-1;2;73
2;76;5656;0;344;3210;-1;1;54
3;77;0;0;6000;3210;-2;0;
3;78;0;0;808;3210;-2;1;77
3;79;0;0;808;507;123;2;78
3;80;0;507;808;2703;-1;2;78
3;81;808;0;776;3210;-2;1;77
3;82;808;0;776;679;200;2;81
3;83;808;679;776;2531;-1;2;81
3;84;1584;0;776;3210;-2;1;77
3;85;1584;0;776;679;201;2;84
3;86;1584;679;776;2531;-1;2;84
3;87;2360;0;776;3210;-2;1;77
3;88;2360;0;776;679;202;2;87
3;89;2360;679;776;2531;-1;2;87
