PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;315;3210;-2;1;0
0;2;0;0;315;1142;0;2;1
0;3;0;1142;315;1142;1;2;1
0;4;0;2284;315;926;-1;2;1
0;5;315;0;526;3210;-2;1;0
0;6;315;0;526;1400;-2;2;5
0;7;315;0;464;1400;50;3;6
0;8;779;0;62;1400;-1;3;6
0;9;315;1400;526;807;30;2;5
0;10;315;2207;526;557;-2;2;5
0;11;315;2207;310;557;20;3;10
0;12;625;2207;216;557;-1;3;10
0;13;315;2764;526;446;-1;2;5
0;14;841;0;457;3210;-2;1;0
0;15;841;0;457;804;-2;2;14
0;16;841;0;359;804;40;3;15
0;17;1200;0;98;804;-1;3;15
0;18;841;804;457;947;10;2;14
0;19;841;1751;457;1459;-1;2;14
0;20;1298;0;1088;3210;-2;1;0
0;21;1298;0;1088;1604;-2;2;20
0;22;1298;0;544;1604;41;3;21
0;23;1842;0;544;1604;42;3;21
0;24;1298;1604;1088;577;-2;2;20
0;25;1298;1604;399;577;11;3;24
0;26;1697;1604;399;577;12;3;24
0;27;2096;1604;290;577;-1;3;24
0;28;1298;2181;1088;1029;-1;2;20
0;29;2386;0;807;3210;-2;1;0
0;30;2386;0;807;947;-2;2;29
0;31;2386;0;580;947;21;3;30
0;32;2966;0;227;947;-1;3;30
0;33;2386;947;807;526;31;2;29
0;34;2386;1473;807;1122;-2;2;29
0;35;2386;1473;595;1122;60;3;34
0;36;2981;1473;212;1122;-1;3;34
0;37;2386;2595;807;615;-1;2;29
0;38;3193;0;807;3210;-2;1;0
0;39;3193;0;807;937;-2;2;38
0;40;3193;0;580;937;22;3;39
0;41;3773;0;227;937;-1;3;39
0;42;3193;937;807;526;32;2;38
0;43;3193;1463;807;1187;-2;2;38
0;44;3193;1463;495;1187;33;3;43
0;45;3688;1463;312;1187;-1;3;43
0;46;3193;2650;807;560;-1;2;38
0;47;4000;0;544;3210;-2;1;0
0;48;4000;0;544;824;-2;2;47
0;49;4000;0;502;824;51;3;48
0;50;4502;0;42;824;-1;3;48
0;51;4000;824;544;527;-2;2;47
0;52;4000;824;302;527;52;3;51
0;53;4302;824;242;527;-1;3;51
0;54;4000;1351;544;1604;43;2;47
0;55;4000;2955;544;255;-1;2;47
0;56;4544;0;1054;3210;-2;1;0
0;57;4544;0;1054;1431;-2;2;56
