PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;315;3210;-2;1;0
0;2;0;0;315;1879;62;2;1
0;3;0;1879;315;999;-2;2;1
0;4;0;1879;295;999;93;3;3
0;5;295;1879;20;999;-1;3;3
0;6;0;2878;315;332;-1;2;1
0;7;315;0;315;3210;-2;1;0
0;8;315;0;315;1879;63;2;7
0;9;315;1879;315;999;-2;2;7
0;10;315;1879;295;999;94;3;9
0;11;610;1879;20;999;-1;3;9
0;12;315;2878;315;332;-1;2;7
0;13;630;0;468;3210;-2;1;0
0;14;630;0;468;1835;64;2;13
0;15;630;1835;468;999;-2;2;13
0;16;630;1835;295;999;95;3;15
0;17;925;1835;173;999;-1;3;15
0;18;630;2834;468;376;-1;2;13
0;19;1098;0;468;3210;-2;1;0
0;20;1098;0;468;1835;65;2;19
0;21;1098;1835;468;1375;-1;2;19
0;22;1566;0;1234;3210;-2;1;0
0;23;1566;0;1234;1824;-2;2;22
0;24;1566;0;602;1824;66;3;23
0;25;2168;0;632;1824;-2;3;23
0;26;2168;0;632;1644;67;4;25
0;27;2168;1644;632;180;-1;4;25
0;28;1566;1824;1234;308;-2;2;22
0;29;1566;1824;608;308;0;3;28
0;30;2174;1824;626;308;-1;3;28
0;31;1566;2132;1234;1078;-1;2;22
0;32;2800;0;986;3210;-2;1;0
0;33;2800;0;986;1633;-2;2;32
0;34;2800;0;493;1633;124;3;33
0;35;3293;0;493;1633;125;3;33
0;36;2800;1633;986;215;-2;2;32
0;37;2800;1633;590;215;1;3;36
0;38;3390;1633;396;215;-1;3;36
0;39;2800;1848;986;1362;-1;2;32
0;40;3786;0;1450;3210;-2;1;0
0;41;3786;0;1450;1633;-2;2;40
0;42;3786;0;493;1633;126;3;41
0;43;4279;0;493;1633;127;3;41
0;44;4772;0;464;1633;-2;3;41
0;45;4772;0;464;1408;310;4;44
0;46;4772;1408;464;225;-1;4;44
0;47;3786;1633;1450;295;-2;2;40
0;48;3786;1633;999;295;96;3;47
0;49;4785;1633;451;295;-1;3;47
0;50;3786;1928;1450;1282;-1;2;40
0;51;5236;0;464;3210;-2;1;0
0;52;5236;0;464;1408;311;2;51
0;53;5236;1408;464;1029;-2;2;51
0;54;5236;1408;411;1029;128;3;53
0;55;5647;1408;53;1029;-1;3;53
0;56;5236;2437;464;773;-1;2;51
