PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;491;3210;-2;1;0
0;2;0;0;491;3013;15;2;1
0;3;0;3013;491;197;-1;2;1
0;4;491;0;1707;3210;-2;1;0
0;5;491;0;1707;1681;32;2;4
0;6;491;1681;1707;1322;-2;2;4
0;7;491;1681;168;1322;0;3;6
0;8;659;1681;137;1322;-2;3;6
0;9;659;1681;137;1044;3;4;8
0;10;659;2725;137;278;-1;4;8
0;11;796;1681;137;1322;-2;3;6
0;12;796;1681;137;871;4;4;11
0;13;796;2552;137;451;-1;4;11
0;14;933;1681;150;1322;-2;3;6
0;15;933;1681;150;855;5;4;14
0;16;933;2536;150;467;-1;4;14
0;17;1083;1681;1115;1322;-1;3;6
0;18;491;3003;1707;207;-1;2;4
0;19;2198;0;2083;3210;-2;1;0
0;20;2198;0;2083;1752;31;2;19
0;21;2198;1752;2083;1458;-1;2;19
0;22;4281;0;1294;3210;-2;1;0
0;23;4281;0;1294;1573;19;2;22
0;24;4281;1573;1294;332;-2;2;22
0;25;4281;1573;345;332;47;3;24
0;26;4626;1573;252;332;-1;3;24
0;27;4878;1573;345;332;46;3;24
0;28;5223;1573;352;332;-1;3;24
0;29;4281;1905;1294;1305;-1;2;22
0;30;5575;0;228;3210;-2;1;0
0;31;5575;0;228;1396;35;2;30
0;32;5575;1396;228;1814;-1;2;30
0;33;5803;0;138;3210;-2;1;0
0;34;5803;0;138;1997;2;2;33
0;35;5803;1997;138;1213;-1;2;33
0;36;5941;0;59;3210;-1;1;0
1;37;0;0;6000;3210;-2;0;
1;38;0;0;2010;3210;-2;1;37
1;39;0;0;2010;2236;33;2;38
1;40;0;2236;2010;909;-2;2;38
1;41;0;2236;423;909;66;3;40
1;42;423;2236;320;909;-1;3;40
1;43;743;2236;406;909;-2;3;40
1;44;743;2236;406;419;45;4;43
1;45;743;2655;406;490;-1;4;43
1;46;1149;2236;861;909;-1;3;40
1;47;0;3145;2010;65;-1;2;38
1;48;2010;0;1365;3210;-2;1;37
1;49;2010;0;1365;2153;29;2;48
1;50;2010;2153;1365;428;-2;2;48
1;51;2010;2153;419;428;-2;3;50
1;52;2010;2153;419;406;44;4;51
1;53;2010;2559;419;22;-1;4;51
1;54;2429;2153;440;428;43;3;50
1;55;2869;2153;506;428;-1;3;50
1;56;2010;2581;1365;629;-1;2;48
1;57;3375;0;750;3210;-2;1;37
1;58;3375;0;750;2144;14;2;57
1;59;3375;2144;750;428;-2;2;57
1;60;3375;2144;440;428;42;3;59
1;61;3815;2144;310;428;-1;3;59
1;62;3375;2572;750;638;-1;2;57
1;63;4125;0;510;3210;-2;1;37
1;64;4125;0;510;469;-2;2;63
1;65;4125;0;456;469;71;3;64
1;66;4581;0;54;469;-1;3;64
1;67;4125;469;510;115;-1;2;63
1;68;4125;584;510;1288;21;2;63
1;69;4125;1872;510;1338;-1;2;63
1;70;4635;0;1330;3210;-2;1;37
1;71;4635;0;1330;2055;37;2;70
1;72;4635;2055;1330;1155;-1;2;70
1;73;5965;0;35;3210;-1;1;37
2;74;0;0;6000;3210;-2;0;
2;75;0;0;1203;3210;-2;1;74
2;76;0;0;1203;1989;10;2;75
2;77;0;1989;1203;1060;-2;2;75
2;78;0;1989;663;1060;30;3;77
2;79;663;1989;426;1060;-2;3;77
2;80;663;1989;426;746;41;4;79
2;81;663;2735;426;314;-1;4;79
