PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;765;3210;-2;1;0
0;2;0;0;765;1574;86;2;1
0;3;0;1574;765;1444;-2;2;1
0;4;0;1574;634;1444;66;3;3
0;5;634;1574;131;1444;-1;3;3
0;6;0;3018;765;192;-1;2;1
0;7;765;0;573;3210;-2;1;0
0;8;765;0;573;2089;67;2;7
0;9;765;2089;573;1121;-1;2;7
0;10;1338;0;440;3210;-2;1;0
0;11;1338;0;440;2187;54;2;10
0;12;1338;2187;440;1023;-1;2;10
0;13;1778;0;787;3210;-2;1;0
0;14;1778;0;787;2187;55;2;13
0;15;1778;2187;787;934;-2;2;13
0;16;1778;2187;341;934;87;3;15
0;17;2119;2187;446;934;-1;3;15
0;18;1778;3121;787;89;-1;2;13
0;19;2565;0;704;3210;-2;1;0
0;20;2565;0;704;2089;-2;2;19
0;21;2565;0;573;2089;68;3;20
0;22;3138;0;131;2089;-1;3;20
0;23;2565;2089;704;1039;-2;2;19
0;24;2565;2089;352;1039;20;3;23
0;25;2917;2089;352;1039;21;3;23
0;26;2565;3128;704;82;-1;2;19
0;27;3269;0;690;3210;-2;1;0
0;28;3269;0;690;1895;-2;2;27
0;29;3269;0;448;1895;69;3;28
0;30;3717;0;242;1895;-1;3;28
0;31;3269;1895;690;1268;89;2;27
0;32;3269;3163;690;47;-1;2;27
0;33;3959;0;934;3210;-2;1;0
0;34;3959;0;934;276;-1;2;33
0;35;3959;276;934;1140;-2;2;33
0;36;3959;276;798;1140;22;3;35
0;37;4757;276;136;1140;-1;3;35
0;38;3959;1416;934;1140;-2;2;33
0;39;3959;1416;798;1140;23;3;38
0;40;4757;1416;136;1140;-1;3;38
0;41;3959;2556;934;341;88;2;33
0;42;3959;2897;934;288;-2;2;33
0;43;3959;2897;844;288;10;3;42
0;44;4803;2897;90;288;-1;3;42
0;45;3959;3185;934;25;-1;2;33
0;46;4893;0;858;3210;-2;1;0
0;47;4893;0;858;1329;-2;2;46
0;48;4893;0;486;1329;-2;3;47
0;49;4893;0;486;1275;90;4;48
0;50;4893;1275;486;54;-1;4;48
0;51;5379;0;372;1329;50;3;47
0;52;4893;1329;858;1185;-2;2;46
0;53;4893;1329;448;1185;70;3;52
