PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;826;3210;-2;1;0
0;2;0;0;826;1088;-2;2;1
0;3;0;0;767;1088;92;3;2
0;4;767;0;59;1088;-1;3;2
0;5;0;1088;826;1986;20;2;1
0;6;0;3074;826;136;-1;2;1
0;7;826;0;1134;3210;-2;1;0
0;8;826;0;1134;2163;21;2;7
0;9;826;2163;1134;265;-2;2;7
0;10;826;2163;925;265;52;3;9
0;11;1751;2163;209;265;-1;3;9
0;12;826;2428;1134;678;-2;2;7
0;13;826;2428;260;678;-1;3;12
0;14;1086;2428;848;678;53;3;12
0;15;1934;2428;26;678;-1;3;12
0;16;826;3106;1134;104;-1;2;7
0;17;1960;0;1671;3210;-2;1;0
0;18;1960;0;1671;1033;-2;2;17
0;19;1960;0;921;1033;22;3;18
0;20;2881;0;444;1033;-2;3;18
0;21;2881;0;444;890;72;4;20
0;22;2881;890;444;143;-1;4;20
0;23;3325;0;306;1033;-1;3;18
0;24;1960;1033;1671;2030;-2;2;17
0;25;1960;1033;350;2030;119;3;24
0;26;2310;1033;1321;2030;-2;3;24
0;27;2310;1033;1321;1978;40;4;26
0;28;2310;3011;1321;52;-1;4;26
0;29;1960;3063;1671;147;-1;2;17
0;30;3631;0;740;3210;-2;1;0
0;31;3631;0;740;1945;54;2;30
0;32;3631;1945;740;1193;-2;2;30
0;33;3631;1945;554;1193;55;3;32
0;34;4185;1945;186;1193;-1;3;32
0;35;3631;3138;740;72;-1;2;30
0;36;4371;0;880;3210;-2;1;0
0;37;4371;0;880;1907;-2;2;36
0;38;4371;0;855;1907;23;3;37
0;39;5226;0;25;1907;-1;3;37
0;40;4371;1907;880;890;73;2;36
0;41;4371;2797;880;413;-1;2;36
0;42;5251;0;624;3210;-2;1;0
0;43;5251;0;624;1204;-2;2;42
0;44;5251;0;510;1204;24;3;43
0;45;5761;0;114;1204;-1;3;43
0;46;5251;1204;624;1710;-2;2;42
0;47;5251;1204;308;1710;93;3;46
0;48;5559;1204;316;1710;-2;3;46
0;49;5559;1204;316;486;109;4;48
0;50;5559;1690;316;1224;-1;4;48
0;51;5251;2914;624;296;-1;2;42
0;52;5875;0;125;3210;-1;1;0
1;53;0;0;6000;3210;-2;0;
1;54;0;0;1851;3210;-2;1;53
1;55;0;0;1851;308;-2;2;54
1;56;0;0;1710;308;94;3;55
1;57;1710;0;141;308;-1;3;55
1;58;0;308;1851;553;-2;2;54
1;59;0;308;1309;553;0;3;58
1;60;1309;308;542;553;-1;3;58
1;61;0;861;1851;2195;95;2;54
1;62;0;3056;1851;154;-1;2;54
1;63;1851;0;1953;3210;-2;1;53
1;64;1851;0;1953;1050;-2;2;63
1;65;1851;0;1340;1050;96;3;64
1;66;3191;0;613;1050;-1;3;64
1;67;1851;1050;1953;1437;-2;2;63
1;68;1851;1050;1928;1437;97;3;67
1;69;3779;1050;25;1437;-1;3;67
1;70;1851;2487;1953;678;-2;2;63
1;71;1851;2487;1637;678;-2;3;70
1;72;1851;2487;1637;125;-1;4;71
1;73;1851;2612;1637;553;98;4;71
1;74;3488;2487;316;678;-2;3;70
1;75;3488;2487;316;486;110;4;74
1;76;3488;2973;316;192;-1;4;74
1;77;1851;3165;1953;45;-1;2;63
1;78;3804;0;1403;3210;-2;1;53
1;79;3804;0;1403;1193;-2;2;78
1;80;3804;0;554;1193;56;3;79
1;81;4358;0;554;1193;57;3;79
1;82;4912;0;295;1193;-1;3;79
1;83;3804;1193;1403;1983;-2;2;78
1;84;3804;1193;1037;1983;99;3;83
1;85;4841;1193;366;1983;-2;3;83
1;86;4841;1193;366;1405;1;4;85
1;87;4841;2598;366;578;-1;4;85
1;88;3804;3176;1403;34;-1;2;78
1;89;5207;0;588;3210;-2;1;53
1;90;5207;0;588;1240;-2;2;89
1;91;5207;0;550;1240;25;3;90
1;92;5757;0;38;1240;-1;3;90
1;93;5207;1240;588;823;-2;2;89
1;94;5207;1240;421;823;41;3;93
1;95;5628;1240;167;823;-1;3;93
1;96;5207;2063;588;1063;111;2;89
1;97;5207;3126;588;84;-1;2;89
1;98;5795;0;205;3210;-1;1;53
2;99;0;0;6000;3210;-2;0;
2;100;0;0;1074;3210;-2;1;99
2;101;0;0;1074;849;-2;2;100
2;102;0;0;508;849;42;3;101
2;103;508;0;566;849;-1;3;101
2;104;0;849;1074;2336;43;2;100
2;105;0;3185;1074;25;-1;2;100
2;106;1074;0;972;3210;-2;1;99
2;107;1074;0;972;1373;-2;2;106
2;108;1074;0;748;1373;100;3;107
2;109;1822;0;224;1373;-1;3;107
2;110;1074;1373;972;1675;26;2;106
2;111;1074;3048;972;162;-1;2;106
2;112;2046;0;756;3210;-2;1;99
2;113;2046;0;756;1063;-2;2;112
2;114;2046;0;588;1063;112;3;113
2;115;2634;0;168;1063;-1;3;113
2;116;2046;1063;756;2093;101;2;112
2;117;2046;3156;756;54;-1;2;112
2;118;2802;0;554;3210;-2;1;99
2;119;2802;0;554;1928;-2;2;118
2;120;2802;0;530;1928;102;3;119
2;121;3332;0;24;1928;-1;3;119
2;122;2802;1928;554;1193;58;2;118
2;123;2802;3121;554;89;-1;2;118
2;124;3356;0;863;3210;-2;1;99
2;125;3356;0;863;1193;-2;2;124
2;126;3356;0;554;1193;59;3;125
2;127;3910;0;309;1193;-1;3;125
2;128;3356;1193;863;1997;27;2;124
2;129;3356;3190;863;20;-1;2;124
2;130;4219;0;366;3210;-2;1;99
2;131;4219;0;366;1635;-2;2;130
2;132;4219;0;315;1635;103;3;131
2;133;4534;0;51;1635;-1;3;131
2;134;4219;1635;366;1405;2;2;130
2;135;4219;3040;366;170;-1;2;130
2;136;4585;0;642;3210;-2;1;99
2;137;4585;0;642;1911;3;2;136
2;138;4585;1911;642;1193;-2;2;136
2;139;4585;1911;554;1193;60;3;138
2;140;5139;1911;88;1193;-1;3;138
2;141;4585;3104;642;106;-1;2;136
2;142;5227;0;315;3210;-2;1;99
2;143;5227;0;315;1635;104;2;142
2;144;5227;1635;315;1575;-1;2;142
2;145;5542;0;408;3210;-2;1;99
2;146;5542;0;408;2897;120;2;145
2;147;5542;2897;408;313;-1;2;145
2;148;5950;0;50;3210;-1;1;99
3;149;0;0;6000;3210;-2;0;
3;150;0;0;1356;3210;-2;1;149
3;151;0;0;1356;1455;-2;2;150
3;152;0;0;655;1455;121;3;151
3;153;655;0;655;1455;122;3;151
3;154;1310;0;46;1455;-1;3;151
3;155;0;1455;1356;1630;-2;2;150
3;156;0;1455;678;1630;105;3;155
3;157;678;1455;678;1630;106;3;155
3;158;0;3085;1356;125;-1;2;150
3;159;1356;0;968;3210;-2;1;149
3;160;1356;0;968;1790;-2;2;159
3;161;1356;0;934;1790;123;3;160
3;162;2290;0;34;1790;-1;3;160
3;163;1356;1790;968;748;107;2;159
3;164;1356;2538;968;672;-1;2;159
3;165;2324;0;2164;3210;-2;1;149
3;166;2324;0;2164;2126;-2;2;165
3;167;2324;0;588;2126;-2;3;166
3;168;2324;0;588;1063;113;4;167
3;169;2324;1063;588;1063;114;4;167
3;170;2912;0;934;2126;-2;3;166
3;171;2912;0;934;1790;124;4;170
3;172;2912;1790;934;336;-1;4;170
3;173;3846;0;642;2126;-2;3;166
3;174;3846;0;642;1911;4;4;173
3;175;3846;1911;642;215;-1;4;173
3;176;2324;2126;2164;978;-2;2;165
3;177;2324;2126;444;978;-2;3;176
3;178;2324;2126;444;890;74;4;177
3;179;2324;3016;444;88;-1;4;177
3;180;2768;2126;1687;978;28;3;176
3;181;4455;2126;33;978;-1;3;176
3;182;2324;3104;2164;106;-1;2;165
3;183;4488;0;554;3210;-2;1;149
3;184;4488;0;554;774;-2;2;183
3;185;4488;0;318;774;115;3;184
3;186;4806;0;236;774;-1;3;184
3;187;4488;774;554;898;61;2;183
3;188;4488;1672;554;774;-2;2;183
3;189;4488;1672;318;774;116;3;188
3;190;4806;1672;236;774;-1;3;188
3;191;4488;2446;554;764;-1;2;183
3;192;5042;0;938;3210;-2;1;149
3;193;5042;0;938;938;-2;2;192
3;194;5042;0;769;938;75;3;193
3;195;5811;0;169;938;-1;3;193
3;196;5042;938;938;275;-1;2;192
3;197;5042;1213;938;401;76;2;192
3;198;5042;1614;938;1160;-2;2;192
3;199;5042;1614;636;1160;117;3;198
3;200;5678;1614;302;1160;-1;3;198
3;201;5042;2774;938;436;-1;2;192
3;202;5980;0;20;3210;-1;1;149
4;203;0;0;6000;3210;-2;0;
4;204;0;0;898;3210;-2;1;203
4;205;0;0;898;928;-2;2;204
4;206;0;0;618;928;44;3;205
4;207;618;0;280;928;-1;3;205
4;208;0;928;898;554;62;2;204
4;209;0;1482;898;718;-2;2;204
4;210;0;1482;833;718;77;3;209
4;211;833;1482;65;718;-1;3;209
4;212;0;2200;898;976;-2;2;204
4;213;0;2200;871;976;45;3;212
4;214;871;2200;27;976;-1;3;212
4;215;0;3176;898;34;-1;2;204
4;216;898;0;978;3210;-2;1;203
4;217;898;0;978;898;-2;2;216
4;218;898;0;556;898;63;3;217
4;219;1454;0;422;898;-1;3;217
4;220;898;898;978;556;-2;2;216
4;221;898;898;898;556;64;3;220
4;222;1796;898;80;556;-1;3;220
4;223;898;1454;978;1687;29;2;216
4;224;898;3141;978;69;-1;2;216
4;225;1876;0;636;3210;-2;1;203
4;226;1876;0;636;1160;118;2;225
4;227;1876;1160;636;1754;-2;2;225
4;228;1876;1160;607;1754;46;3;227
4;229;2483;1160;29;1754;-1;3;227
4;230;1876;2914;636;296;-1;2;225
4;231;2512;0;556;3210;-2;1;203
4;232;2512;0;556;898;65;2;231
4;233;2512;898;556;2090;-2;2;231
4;234;2512;898;497;2090;78;3;233
4;235;3009;898;59;2090;-1;3;233
4;236;2512;2988;556;222;-1;2;231
4;237;3068;0;1458;3210;-2;1;203
4;238;3068;0;1458;890;-2;2;237
4;239;3068;0;880;890;108;3;238
4;240;3948;0;578;890;-1;3;238
4;241;3068;890;1458;2043;-2;2;237
4;242;3068;890;729;2043;5;3;241
4;243;3797;890;729;2043;6;3;241
4;244;3068;2933;1458;277;-1;2;237
4;245;4526;0;902;3210;-2;1;203
