PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;639;3210;-2;1;0
0;2;0;0;639;1078;-2;2;1
0;3;0;0;296;1078;74;3;2
0;4;296;0;343;1078;-1;3;2
0;5;0;1078;639;1892;39;2;1
0;6;0;2970;639;240;-1;2;1
0;7;639;0;634;3210;-2;1;0
0;8;639;0;634;2076;-2;2;7
0;9;639;0;340;2076;40;3;8
0;10;979;0;294;2076;-1;3;8
0;11;639;2076;634;1032;26;2;7
0;12;639;3108;634;102;-1;2;7
0;13;1273;0;639;3210;-2;1;0
0;14;1273;0;639;1892;71;2;13
0;15;1273;1892;639;752;-2;2;13
0;16;1273;1892;367;752;27;3;15
0;17;1640;1892;272;752;-1;3;15
0;18;1273;2644;639;499;-2;2;13
0;19;1273;2644;588;499;1;3;18
0;20;1861;2644;51;499;-1;3;18
0;21;1273;3143;639;67;-1;2;13
0;22;1912;0;1208;3210;-2;1;0
0;23;1912;0;1208;1928;-2;2;22
0;24;1912;0;614;1928;28;3;23
0;25;2526;0;594;1928;-1;3;23
0;26;1912;1928;1208;1112;-2;2;22
0;27;1912;1928;456;1112;-2;3;26
0;28;1912;1928;456;792;41;4;27
0;29;1912;2720;456;320;-1;4;27
0;30;2368;1928;752;1112;72;3;26
0;31;1912;3040;1208;170;-1;2;22
0;32;3120;0;639;3210;-2;1;0
0;33;3120;0;639;1892;58;2;32
0;34;3120;1892;639;740;-2;2;32
0;35;3120;1892;430;740;73;3;34
0;36;3550;1892;209;740;-1;3;34
0;37;3120;2632;639;499;-2;2;32
0;38;3120;2632;588;499;13;3;37
0;39;3708;2632;51;499;-1;3;37
0;40;3120;3131;639;79;-1;2;32
0;41;3759;0;1317;3210;-2;1;0
0;42;3759;0;1317;1892;-2;2;41
0;43;3759;0;639;1892;45;3;42
0;44;4398;0;678;1892;-1;3;42
0;45;3759;1892;1317;687;-2;2;41
0;46;3759;1892;612;687;75;3;45
0;47;4371;1892;705;687;-1;3;45
0;48;3759;2579;1317;537;14;2;41
0;49;3759;3116;1317;94;-1;2;41
0;50;5076;0;756;3210;-2;1;0
0;51;5076;0;756;1472;-2;2;50
0;52;5076;0;340;1472;46;3;51
0;53;5416;0;416;1472;-1;3;51
0;54;5076;1472;756;1566;59;2;50
0;55;5076;3038;756;172;-1;2;50
0;56;5832;0;168;3210;-1;1;0
1;57;0;0;6000;3210;-2;0;
1;58;0;0;752;3210;-2;1;57
1;59;0;0;752;1338;-2;2;58
1;60;0;0;419;1338;76;3;59
1;61;419;0;333;1338;-1;3;59
1;62;0;1338;752;1730;0;2;58
1;63;0;3068;752;142;-1;2;58
1;64;752;0;746;3210;-2;1;57
1;65;752;0;746;1338;-2;2;64
1;66;752;0;419;1338;77;3;65
1;67;1171;0;327;1338;-1;3;65
1;68;752;1338;746;1494;60;2;64
1;69;752;2832;746;378;-1;2;64
1;70;1498;0;857;3210;-2;1;57
1;71;1498;0;857;1791;-2;2;70
1;72;1498;0;510;1791;61;3;71
1;73;2008;0;347;1791;-1;3;71
1;74;1498;1791;857;1343;-2;2;70
1;75;1498;1791;428;1343;78;3;74
1;76;1926;1791;429;1343;79;3;74
1;77;1498;3134;857;76;-1;2;70
1;78;2355;0;799;3210;-2;1;57
1;79;2355;0;799;976;-2;2;78
1;80;2355;0;474;976;62;3;79
1;81;2829;0;325;976;-1;3;79
1;82;2355;976;799;1978;29;2;78
1;83;2355;2954;799;256;-1;2;78
1;84;3154;0;1128;3210;-2;1;57
1;85;3154;0;1128;976;-2;2;84
1;86;3154;0;474;976;63;3;85
1;87;3628;0;654;976;-1;3;85
1;88;3154;976;1128;2193;-2;2;84
1;89;3154;976;94;2193;-1;3;88
1;90;3248;976;1034;2193;2;3;88
1;91;3154;3169;1128;41;-1;2;84
1;92;4282;0;610;3210;-2;1;57
1;93;4282;0;610;1376;-2;2;92
1;94;4282;0;472;1376;64;3;93
1;95;4754;0;138;1376;-1;3;93
1;96;4282;1376;610;1376;-2;2;92
1;97;4282;1376;472;1376;65;3;96
1;98;4754;1376;138;1376;-1;3;96
1;99;4282;2752;610;430;47;2;92
1;100;4282;3182;610;28;-1;2;92
1;101;4892;0;586;3210;-2;1;57
1;102;4892;0;586;1695;-2;2;101
1;103;4892;0;499;1695;66;3;102
1;104;5391;0;87;1695;-1;3;102
1;105;4892;1695;586;610;-2;2;101
1;106;4892;1695;430;610;48;3;105
1;107;5322;1695;156;610;-1;3;105
1;108;4892;2305;586;588;80;2;101
1;109;4892;2893;586;317;-1;2;101
1;110;5478;0;499;3210;-2;1;57
1;111;5478;0;499;1695;67;2;110
1;112;5478;1695;499;1472;-2;2;110
1;113;5478;1695;340;1472;68;3;112
1;114;5818;1695;159;1472;-1;3;112
1;115;5478;3167;499;43;-1;2;110
1;116;5977;0;23;3210;-1;1;57
2;117;0;0;6000;3210;-2;0;
2;118;0;0;549;3210;-2;1;117
2;119;0;0;549;1507;49;2;118
2;120;0;1507;549;1507;50;2;118
2;121;0;3014;549;196;-1;2;118
2;122;549;0;549;3210;-2;1;117
2;123;549;0;549;610;-2;2;122
2;124;549;0;430;610;51;3;123
2;125;979;0;119;610;-1;3;123
2;126;549;610;549;610;-2;2;122
2;127;549;610;430;610;52;3;126
2;128;979;610;119;610;-1;3;126
2;129;549;1220;549;1507;53;2;122
2;130;549;2727;549;483;-1;2;122
2;131;1098;0;926;3210;-2;1;117
2;132;1098;0;926;1507;-2;2;131
2;133;1098;0;549;1507;54;3;132
2;134;1647;0;377;1507;-1;3;132
2;135;1098;1507;926;1470;-2;2;131
2;136;1098;1507;277;1470;-2;3;135
2;137;1098;1507;277;1080;55;4;136
2;138;1098;2587;277;390;-1;4;136
