PLATE ID;NODE ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;634;3210;-2;1;0
0;2;0;0;634;588;-2;2;1
0;3;0;0;499;588;1;3;2
0;4;499;0;135;588;-1;3;2
0;5;0;588;634;588;-2;2;1
0;6;0;588;499;588;13;3;5
0;7;499;588;135;588;-1;3;5
0;8;0;1176;634;1032;26;2;1
0;9;0;2208;634;1002;-1;2;1
0;10;634;0;663;3210;-2;1;0
0;11;634;0;663;1078;-2;2;10
0;12;634;0;367;1078;-2;3;11
0;13;634;0;367;752;27;4;12
0;14;634;752;367;326;-1;4;12
0;15;1001;0;296;1078;74;3;11
0;16;634;1078;663;687;-2;2;10
0;17;634;1078;612;687;75;3;16
0;18;1246;1078;51;687;-1;3;16
0;19;634;1765;663;1338;-2;2;10
0;20;634;1765;419;1338;76;3;19
0;21;1053;1765;244;1338;-1;3;19
0;22;634;3103;663;107;-1;2;10
0;23;1297;0;956;3210;-2;1;0
0;24;1297;0;956;1338;-2;2;23
0;25;1297;0;537;1338;-2;3;24
0;26;1297;0;537;1317;14;4;25
0;27;1297;1317;537;21;-1;4;25
0;28;1834;0;419;1338;77;3;24
0;29;1297;1338;956;1343;-2;2;23
0;30;1297;1338;428;1343;78;3;29
0;31;1725;1338;429;1343;79;3;29
0;32;2154;1338;99;1343;-1;3;29
0;33;1297;2681;956;529;-1;2;23
0;34;2253;0;614;3210;-2;1;0
0;35;2253;0;614;1928;28;2;34
0;36;2253;1928;614;586;-2;2;34
0;37;2253;1928;588;586;80;3;36
0;38;2841;1928;26;586;-1;3;36
0;39;2253;2514;614;696;-1;2;34
0;40;2867;0;718;3210;-2;1;0
0;41;2867;0;718;1275;15;2;40
0;42;2867;1275;718;1275;16;2;40
0;43;2867;2550;718;660;-1;2;40
0;44;3585;0;771;3210;-2;1;0
0;45;3585;0;771;931;81;2;44
0;46;3585;931;771;1892;-2;2;44
0;47;3585;931;639;1892;45;3;46
0;48;4224;931;132;1892;-1;3;46
0;49;3585;2823;771;387;-1;2;44
0;50;4356;0;430;3210;-2;1;0
0;51;4356;0;430;1472;-2;2;50
0;52;4356;0;340;1472;46;3;51
0;53;4696;0;90;1472;-1;3;51
0;54;4356;1472;430;610;47;2;50
0;55;4356;2082;430;610;48;2;50
0;56;4356;2692;430;518;-1;2;50
0;57;4786;0;752;3210;-2;1;0
0;58;4786;0;752;1730;0;2;57
0;59;4786;1730;752;1045;-2;2;57
0;60;4786;1730;558;1045;17;3;59
0;61;5344;1730;194;1045;-1;3;59
0;62;4786;2775;752;435;-1;2;57
0;63;5538;0;462;3210;-1;1;0
1;64;0;0;6000;3210;-2;0;
1;65;0;0;1275;3210;-2;1;64
1;66;0;0;1275;2193;-2;2;65
1;67;0;0;1034;2193;2;3;66
1;68;1034;0;241;2193;-1;3;66
1;69;0;2193;1275;718;18;2;65
1;70;0;2911;1275;299;-1;2;65
1;71;1275;0;1019;3210;-2;1;64
1;72;1275;0;1019;1034;-1;2;71
1;73;1275;1034;1019;526;-2;2;71
1;74;1275;1034;862;526;19;3;73
