PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;502;3210;-2;1;0
0;2;0;0;502;1400;-2;2;1
0;3;0;0;464;1400;50;3;2
0;4;464;0;38;1400;-1;3;2
0;5;0;1400;502;751;-1;2;1
0;6;0;2151;502;824;51;2;1
0;7;0;2975;502;235;-1;2;1
0;8;502;0;872;3210;-2;1;0
0;9;502;0;872;1122;-2;2;8
0;10;502;0;595;1122;60;3;9
0;11;1097;0;277;1122;-1;3;9
0;12;502;1122;872;862;-2;2;8
0;13;502;1122;831;862;61;3;12
0;14;1333;1122;41;862;-1;3;12
0;15;502;1984;872;1142;-2;2;8
0;16;502;1984;315;1142;0;3;15
0;17;817;1984;557;1142;-2;3;15
0;18;817;1984;557;310;20;4;17
0;19;817;2294;557;832;-1;4;17
0;20;502;3126;872;84;-1;2;8
0;21;1374;0;315;3210;-2;1;0
0;22;1374;0;315;1675;-2;2;21
0;23;1374;0;277;1675;62;3;22
0;24;1651;0;38;1675;-1;3;22
0;25;1374;1675;315;1142;1;2;21
0;26;1374;2817;315;393;-1;2;21
0;27;1689;0;973;3210;-2;1;0
0;28;1689;0;973;1558;-2;2;27
0;29;1689;0;902;1558;2;3;28
0;30;2591;0;71;1558;-1;3;28
0;31;1689;1558;973;580;-2;2;27
0;32;1689;1558;947;580;21;3;31
0;33;2636;1558;26;580;-1;3;31
0;34;1689;2138;973;947;-2;2;27
0;35;1689;2138;457;947;10;3;34
0;36;2146;2138;516;947;-2;3;34
0;37;2146;2138;516;904;3;4;36
0;38;2146;3042;516;43;-1;4;36
0;39;1689;3085;973;125;-1;2;27
0;40;2662;0;807;3210;-2;1;0
0;41;2662;0;807;1675;-2;2;40
0;42;2662;0;523;1675;63;3;41
0;43;3185;0;284;1675;-1;3;41
0;44;2662;1675;807;937;-2;2;40
0;45;2662;1675;580;937;22;3;44
0;46;3242;1675;227;937;-1;3;44
0;47;2662;2612;807;526;30;2;40
0;48;2662;3138;807;72;-1;2;40
0;49;3469;0;1175;3210;-2;1;0
0;50;3469;0;1175;1303;-2;2;49
0;51;3469;0;1004;1303;64;3;50
0;52;4473;0;171;1303;-1;3;50
0;53;3469;1303;1175;1303;-2;2;49
0;54;3469;1303;1004;1303;65;3;53
0;55;4473;1303;171;1303;-1;3;53
0;56;3469;2606;1175;577;-2;2;49
0;57;3469;2606;399;577;11;3;56
0;58;3868;2606;377;577;-1;3;56
0;59;4245;2606;399;577;12;3;56
0;60;3469;3183;1175;27;-1;2;49
0;61;4644;0;740;3210;-2;1;0
0;62;4644;0;740;2125;-2;2;61
0;63;4644;0;670;2125;13;3;62
0;64;5314;0;70;2125;-1;3;62
0;65;4644;2125;740;440;-2;2;61
0;66;4644;2125;717;440;23;3;65
0;67;5361;2125;23;440;-1;3;65
0;68;4644;2565;740;445;66;2;61
0;69;4644;3010;740;200;-1;2;61
0;70;5384;0;592;3210;-2;1;0
0;71;5384;0;592;1315;67;2;70
0;72;5384;1315;592;904;-2;2;70
0;73;5384;1315;516;904;4;3;72
0;74;5900;1315;76;904;-1;3;72
0;75;5384;2219;592;807;-2;2;70
0;76;5384;2219;526;807;31;3;75
0;77;5910;2219;66;807;-1;3;75
0;78;5384;3026;592;184;-1;2;70
0;79;5976;0;24;3210;-1;1;0
1;80;0;0;6000;3210;-2;0;
1;81;0;0;1426;3210;-2;1;80
1;82;0;0;1426;2155;-2;2;81
1;83;0;0;625;2155;-2;3;82
1;84;0;0;625;1455;14;4;83
1;85;0;1455;625;700;-1;4;83
1;86;625;0;599;2155;15;3;82
1;87;1224;0;202;2155;-1;3;82
