PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2040;3210;-2;1;0
0;2;0;0;2040;2127;-2;2;1
0;3;0;0;621;2127;-2;3;2
0;4;0;0;621;2040;150;4;3
0;5;0;2040;621;87;-1;4;3
0;6;621;0;621;2127;-2;3;2
0;7;621;0;621;2040;151;4;6
0;8;621;2040;621;87;-1;4;6
0;9;1242;0;621;2127;-2;3;2
0;10;1242;0;621;87;-1;4;9
0;11;1242;87;621;2040;152;4;9
0;12;1863;0;177;2127;-1;3;2
0;13;0;2127;2040;621;153;2;1
0;14;0;2748;2040;462;-1;2;1
0;15;2040;0;2564;3210;-2;1;0
0;16;2040;0;2564;2040;-2;2;15
0;17;2040;0;621;2040;154;3;16
0;18;2661;0;621;2040;155;3;16
0;19;3282;0;621;2040;156;3;16
0;20;3903;0;701;2040;-1;3;16
0;21;2040;2040;2564;857;-2;2;15
0;22;2040;2040;1282;857;50;3;21
0;23;3322;2040;1282;857;51;3;21
0;24;2040;2897;2564;313;-1;2;15
0;25;4604;0;639;3210;-2;1;0
0;26;4604;0;639;1559;250;2;25
0;27;4604;1559;639;1559;251;2;25
0;28;4604;3118;639;92;-1;2;25
0;29;5243;0;679;3210;-2;1;0
0;30;5243;0;679;708;-1;2;29
0;31;5243;708;679;1559;-2;2;29
0;32;5243;708;599;1559;252;3;31
0;33;5842;708;80;1559;-1;3;31
0;34;5243;2267;679;776;200;2;29
0;35;5243;3043;679;167;-1;2;29
0;36;5922;0;78;3210;-1;1;0
1;37;0;0;6000;3210;-2;0;
1;38;0;0;599;3210;-2;1;37
1;39;0;0;599;1559;253;2;38
1;40;0;1559;599;1559;254;2;38
1;41;0;3118;599;92;-1;2;38
1;42;599;0;599;3210;-2;1;37
1;43;599;0;599;1559;255;2;42
1;44;599;1559;599;1559;256;2;42
1;45;599;3118;599;92;-1;2;42
1;46;1198;0;599;3210;-2;1;37
1;47;1198;0;599;1559;257;2;46
1;48;1198;1559;599;1559;-2;2;46
1;49;1198;1559;512;1559;225;3;48
1;50;1710;1559;87;1559;-1;3;48
1;51;1198;3118;599;92;-1;2;46
1;52;1797;0;512;3210;-2;1;37
1;53;1797;0;512;1559;226;2;52
1;54;1797;1559;512;1651;-1;2;52
1;55;2309;0;419;3210;-2;1;37
1;56;2309;0;419;1952;227;2;55
1;57;2309;1952;419;1258;-1;2;55
1;58;2728;0;1257;3210;-2;1;37
1;59;2728;0;1257;1952;-2;2;58
1;60;2728;0;419;1952;228;3;59
1;61;3147;0;419;1952;229;3;59
1;62;3566;0;419;1952;230;3;59
1;63;2728;1952;1257;1147;-2;2;58
1;64;2728;1952;649;1147;175;3;63
1;65;3377;1952;608;1147;-1;3;63
1;66;2728;3099;1257;111;-1;2;58
1;67;3985;0;1897;3210;-2;1;37
1;68;3985;0;1897;1952;-2;2;67
1;69;3985;0;419;1952;231;3;68
1;70;4404;0;419;1952;232;3;68
1;71;4823;0;419;1952;233;3;68
1;72;5242;0;419;1952;234;3;68
1;73;5661;0;221;1952;-1;3;68
1;74;3985;1952;1897;1004;-2;2;67
1;75;3985;1952;1589;1004;-2;3;74
1;76;3985;1952;1589;546;235;4;75
1;77;3985;2498;1589;458;-1;4;75
1;78;5574;1952;308;1004;-2;3;74
1;79;5574;1952;308;502;100;4;78
1;80;5574;2454;308;502;101;4;78
1;81;3985;2956;1897;254;-1;2;67
1;82;5882;0;118;3210;-1;1;37
2;83;0;0;6000;3210;-2;0;
2;84;0;0;546;3210;-2;1;83
2;85;0;0;546;1589;236;2;84
2;86;0;1589;546;1589;237;2;84
2;87;0;3178;546;32;-1;2;84
2;88;546;0;546;3210;-2;1;83
2;89;546;0;546;908;-1;2;88
2;90;546;908;546;1589;238;2;88
2;91;546;2497;546;713;-1;2;88
2;92;1092;0;684;3210;-2;1;83
2;93;1092;0;684;1589;-2;2;92
2;94;1092;0;546;1589;239;3;93
2;95;1638;0;138;1589;-1;3;93
2;96;1092;1589;684;1589;-2;2;92
2;97;1092;1589;138;1589;-1;3;96
2;98;1230;1589;546;1589;240;3;96
2;99;1092;3178;684;32;-1;2;92
2;100;1776;0;2677;3210;-2;1;83
2;101;1776;0;2677;2087;-2;2;100
2;102;1776;0;374;2087;-1;3;101
2;103;2150;0;393;2087;-2;3;101
2;104;2150;0;393;1997;52;4;103
2;105;2150;1997;393;90;-1;4;103
2;106;2543;0;760;2087;-2;3;101
2;107;2543;0;760;1997;53;4;106
2;108;2543;1997;760;90;-1;4;106
2;109;3303;0;575;2087;54;3;101
2;110;3878;0;575;2087;55;3;101
2;111;1776;2087;2677;980;-2;2;100
2;112;1776;2087;1862;980;56;3;111
2;113;3638;2087;815;980;-1;3;111
2;114;1776;3067;2677;143;-1;2;100
2;115;4453;0;1310;3210;-2;1;83
2;116;4453;0;1310;1862;-2;2;115
2;117;4453;0;980;1862;57;3;116
2;118;5433;0;330;1862;-1;3;116
2;119;4453;1862;1310;1100;-2;2;115
2;120;4453;1862;655;1100;176;3;119
2;121;5108;1862;655;1100;177;3;119
2;122;4453;2962;1310;248;-1;2;115
2;123;5763;0;237;3210;-1;1;83
3;124;0;0;6000;3210;-2;0;
3;125;0;0;1743;3210;-2;1;124
3;126;0;0;1743;1743;-2;2;125
3;127;0;0;716;1743;58;3;126
3;128;716;0;716;1743;59;3;126
3;129;1432;0;311;1743;-1;3;126
3;130;0;1743;1743;716;60;2;125
3;131;0;2459;1743;716;61;2;125
3;132;0;3175;1743;35;-1;2;125
3;133;1743;0;722;3210;-2;1;124
3;134;1743;0;722;1022;62;2;133
3;135;1743;1022;722;1022;63;2;133
3;136;1743;2044;722;1166;-1;2;133
3;137;2465;0;1953;3210;-2;1;124
3;138;2465;0;1953;2032;-2;2;137
3;139;2465;0;902;2032;64;3;138
3;140;3367;0;902;2032;65;3;138
3;141;4269;0;149;2032;-1;3;138
3;142;2465;2032;1953;1147;-2;2;137
3;143;2465;2032;655;1147;-2;3;142
3;144;2465;2032;655;1100;178;4;143
3;145;2465;3132;655;47;-1;4;143
3;146;3120;2032;649;1147;179;3;142
3;147;3769;2032;649;1147;180;3;142
3;148;2465;3179;1953;31;-1;2;137
3;149;4418;0;959;3210;-2;1;124
3;150;4418;0;959;1147;-2;2;149
3;151;4418;0;649;1147;181;3;150
3;152;5067;0;310;1147;-1;3;150
3;153;4418;1147;959;1147;-2;2;149
3;154;4418;1147;649;1147;182;3;153
3;155;5067;1147;310;1147;-1;3;153
3;156;4418;2294;959;759;0;2;149
3;157;4418;3053;959;157;-1;2;149
3;158;5377;0;507;3210;-2;1;124
3;159;5377;0;507;2171;-2;2;158
3;160;5377;0;317;2171;241;3;159
3;161;5694;0;190;2171;-1;3;159
3;162;5377;2171;507;808;157;2;158
3;163;5377;2979;507;231;-1;2;158
3;164;5884;0;116;3210;-1;1;124
4;165;0;0;6000;3210;-2;0;
4;166;0;0;1298;3210;-2;1;165
4;167;0;0;1298;1876;-2;2;166
4;168;0;0;976;1876;1;3;167
4;169;976;0;322;1876;-1;3;167
4;170;0;1876;1298;1147;-2;2;166
4;171;0;1876;649;1147;183;3;170
4;172;649;1876;649;1147;184;3;170
4;173;0;3023;1298;187;-1;2;166
4;174;1298;0;2130;3210;-2;1;165
4;175;1298;0;2130;2294;-2;2;174
4;176;1298;0;649;2294;-2;3;175
4;177;1298;0;649;1147;185;4;176
