PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1672;3210;-2;1;0
0;2;0;0;1672;758;-2;2;1
0;3;0;0;1578;758;0;3;2
0;4;1578;0;94;758;-1;3;2
0;5;0;758;1672;738;-2;2;1
0;6;0;758;1550;738;1;3;5
0;7;1550;758;122;738;-1;3;5
0;8;0;1496;1672;781;-2;2;1
0;9;0;1496;276;781;-2;3;8
0;10;0;1496;276;581;2;4;9
0;11;0;2077;276;200;-1;4;9
0;12;276;1496;1396;781;3;3;8
0;13;0;2277;1672;648;-2;2;1
0;14;0;2277;1426;648;4;3;13
0;15;1426;2277;246;648;-1;3;13
0;16;0;2925;1672;285;-1;2;1
0;17;1672;0;4328;3210;-3;1;0
